id,a_id,b_id,created_at,upated_at
17317,981,8653,1988-08-11,1988-08-11
17318,4746,8654,2000-12-08,2000-12-08
17319,2466,8654,2004-02-24,2004-02-24
17320,1679,8654,1974-11-26,1974-11-26
17321,3644,8655,2015-06-18,2015-06-18
17322,315,8656,2018-05-21,2018-05-21
17323,3904,8656,2019-06-26,2019-06-26
17324,3063,8656,2000-04-13,2000-04-13
17325,427,8657,1996-07-31,1996-07-31
17326,4785,8658,1979-03-27,1979-03-27
17327,2657,8659,2010-12-03,2010-12-03
17328,2421,8659,2008-02-03,2008-02-03
17329,3138,8659,2011-12-02,2011-12-02
17330,2053,8660,1970-12-13,1970-12-13
17331,4865,8660,1976-04-29,1976-04-29
17332,1275,8660,1994-09-27,1994-09-27
17333,486,8661,2005-09-26,2005-09-26
17334,3273,8661,1978-01-04,1978-01-04
17335,3765,8661,1977-10-30,1977-10-30
17336,600,8662,1997-04-14,1997-04-14
17337,3188,8663,1977-04-16,1977-04-16
17338,1395,8663,2000-03-05,2000-03-05
17339,3179,8664,2019-04-08,2019-04-08
17340,4255,8664,1991-07-05,1991-07-05
17341,1518,8664,1992-11-24,1992-11-24
17342,716,8665,1981-10-19,1981-10-19
17343,4121,8666,2013-11-13,2013-11-13
17344,4875,8667,1979-09-24,1979-09-24
17345,3792,8668,1996-05-28,1996-05-28
17346,1272,8669,1981-12-08,1981-12-08
17347,1164,8669,1972-03-26,1972-03-26
17348,3687,8669,1974-03-28,1974-03-28
17349,768,8670,1976-01-04,1976-01-04
17350,2494,8671,1982-11-24,1982-11-24
17351,2685,8671,2002-01-19,2002-01-19
17352,4491,8672,2006-01-13,2006-01-13
17353,2452,8673,2020-08-27,2020-08-27
17354,147,8673,1997-10-08,1997-10-08
17355,3503,8673,2020-01-03,2020-01-03
17356,899,8674,2008-04-04,2008-04-04
17357,465,8674,1994-05-08,1994-05-08
17358,4655,8674,1999-03-07,1999-03-07
17359,2598,8675,1980-10-26,1980-10-26
17360,646,8675,2005-04-16,2005-04-16
17361,2046,8675,2015-11-03,2015-11-03
17362,3981,8676,1984-06-01,1984-06-01
17363,1754,8676,1999-10-24,1999-10-24
17364,4660,8676,2009-12-19,2009-12-19
17365,4930,8677,1991-11-07,1991-11-07
17366,3967,8677,2008-09-06,2008-09-06
17367,990,8677,1983-08-01,1983-08-01
17368,2415,8678,2012-11-23,2012-11-23
17369,3995,8678,1981-10-07,1981-10-07
17370,4306,8678,1973-06-25,1973-06-25
17371,48,8679,1970-08-27,1970-08-27
17372,3621,8680,1987-04-07,1987-04-07
17373,4344,8680,1995-05-20,1995-05-20
17374,4112,8680,1988-05-24,1988-05-24
17375,514,8681,1984-08-05,1984-08-05
17376,1434,8682,2005-05-08,2005-05-08
17377,4738,8682,2021-01-24,2021-01-24
17378,2301,8682,1991-08-30,1991-08-30
17379,879,8683,2010-01-11,2010-01-11
17380,3494,8683,1971-06-11,1971-06-11
17381,4362,8684,2012-06-09,2012-06-09
17382,3614,8685,2007-08-22,2007-08-22
17383,3468,8685,1981-06-03,1981-06-03
17384,534,8685,2007-03-13,2007-03-13
17385,4605,8686,2014-01-11,2014-01-11
17386,4137,8686,2001-09-01,2001-09-01
17387,4611,8686,2020-02-28,2020-02-28
17388,1369,8687,2000-12-04,2000-12-04
17389,4535,8688,1988-08-28,1988-08-28
17390,1542,8688,1985-03-11,1985-03-11
17391,1566,8688,2004-06-20,2004-06-20
17392,4958,8689,2018-07-20,2018-07-20
17393,299,8690,1973-03-05,1973-03-05
17394,3681,8690,1995-08-22,1995-08-22
17395,4038,8690,1972-12-27,1972-12-27
17396,2382,8691,1992-01-03,1992-01-03
17397,809,8691,1986-09-19,1986-09-19
17398,1922,8692,1971-10-14,1971-10-14
17399,1730,8693,2020-03-24,2020-03-24
17400,1338,8693,2006-09-16,2006-09-16
17401,177,8694,2001-09-23,2001-09-23
17402,2632,8695,1982-10-16,1982-10-16
17403,4383,8696,2007-06-19,2007-06-19
17404,1393,8697,1997-08-28,1997-08-28
17405,1140,8698,1998-02-14,1998-02-14
17406,180,8698,2008-07-27,2008-07-27
17407,851,8699,1979-09-10,1979-09-10
17408,2321,8700,1975-02-07,1975-02-07
17409,4752,8701,1998-11-10,1998-11-10
17410,1482,8701,1998-03-19,1998-03-19
17411,3398,8702,1990-03-31,1990-03-31
17412,2373,8703,2021-02-13,2021-02-13
17413,1064,8703,1977-05-10,1977-05-10
17414,2006,8703,2001-06-23,2001-06-23
17415,3449,8704,2011-08-15,2011-08-15
17416,1037,8704,1972-05-25,1972-05-25
17417,1454,8705,2013-03-05,2013-03-05
17418,3653,8706,2008-04-11,2008-04-11
17419,3731,8706,2015-03-24,2015-03-24
17420,1115,8706,2000-01-04,2000-01-04
17421,1339,8707,2001-08-22,2001-08-22
17422,154,8708,1978-11-18,1978-11-18
17423,3049,8708,2005-04-25,2005-04-25
17424,2760,8709,2005-12-22,2005-12-22
17425,2850,8710,2011-04-23,2011-04-23
17426,619,8710,2008-03-11,2008-03-11
17427,1723,8710,1998-11-29,1998-11-29
17428,3117,8711,1973-05-10,1973-05-10
17429,4613,8711,1978-10-14,1978-10-14
17430,3927,8711,2008-04-01,2008-04-01
17431,807,8712,2013-01-02,2013-01-02
17432,2527,8712,1990-02-15,1990-02-15
17433,4561,8713,2002-12-14,2002-12-14
17434,4576,8714,1996-01-11,1996-01-11
17435,2187,8715,1990-03-28,1990-03-28
17436,3529,8715,1995-09-27,1995-09-27
17437,4080,8716,1975-06-09,1975-06-09
17438,4116,8716,2013-03-07,2013-03-07
17439,1769,8717,1981-11-21,1981-11-21
17440,2478,8717,2013-08-08,2013-08-08
17441,2232,8717,1971-05-18,1971-05-18
17442,4973,8718,2016-07-29,2016-07-29
17443,4464,8718,1997-03-19,1997-03-19
17444,172,8719,1994-06-21,1994-06-21
17445,2722,8719,1999-07-13,1999-07-13
17446,3940,8719,2009-10-15,2009-10-15
17447,2390,8720,2012-06-16,2012-06-16
17448,1447,8721,1999-02-23,1999-02-23
17449,2806,8721,1989-10-14,1989-10-14
17450,4670,8722,1986-04-19,1986-04-19
17451,4546,8723,1977-06-14,1977-06-14
17452,2761,8723,1994-07-10,1994-07-10
17453,1798,8723,2018-02-18,2018-02-18
17454,4795,8724,2017-07-31,2017-07-31
17455,2540,8724,1975-06-30,1975-06-30
17456,2939,8724,2015-03-17,2015-03-17
17457,2558,8725,2002-05-04,2002-05-04
17458,2231,8726,1976-02-19,1976-02-19
17459,713,8726,1994-12-21,1994-12-21
17460,930,8726,1994-09-07,1994-09-07
17461,571,8727,2006-10-17,2006-10-17
17462,4295,8728,2020-05-18,2020-05-18
17463,1756,8728,1996-09-14,1996-09-14
17464,431,8729,1985-11-11,1985-11-11
17465,3844,8730,1974-05-12,1974-05-12
17466,3546,8731,1995-03-31,1995-03-31
17467,4690,8731,2019-07-06,2019-07-06
17468,4439,8731,1980-09-08,1980-09-08
17469,668,8732,1982-04-14,1982-04-14
17470,1362,8733,1996-02-04,1996-02-04
17471,4766,8733,1998-06-03,1998-06-03
17472,4030,8734,2015-09-22,2015-09-22
17473,2771,8734,2019-03-17,2019-03-17
17474,2022,8734,1986-01-29,1986-01-29
17475,1834,8735,2019-08-12,2019-08-12
17476,871,8735,1991-09-06,1991-09-06
17477,2062,8735,1987-10-05,1987-10-05
17478,2879,8736,2003-12-22,2003-12-22
17479,1951,8737,2016-05-12,2016-05-12
17480,342,8737,2016-07-08,2016-07-08
17481,4139,8737,1984-05-25,1984-05-25
17482,262,8738,1998-12-19,1998-12-19
17483,3458,8739,2007-12-27,2007-12-27
17484,3014,8740,2007-05-23,2007-05-23
17485,1791,8740,1970-08-03,1970-08-03
17486,2257,8741,2006-01-21,2006-01-21
17487,736,8742,1997-02-02,1997-02-02
17488,4245,8743,1981-02-12,1981-02-12
17489,989,8744,1993-03-12,1993-03-12
17490,800,8744,2002-02-21,2002-02-21
17491,1229,8745,2005-06-21,2005-06-21
17492,2955,8745,1993-12-18,1993-12-18
17493,1448,8745,2002-05-06,2002-05-06
17494,2582,8746,2016-07-03,2016-07-03
17495,3747,8747,1984-12-15,1984-12-15
17496,2705,8747,2002-07-11,2002-07-11
17497,753,8747,1971-10-09,1971-10-09
17498,3722,8748,1994-03-04,1994-03-04
17499,3839,8748,1980-07-14,1980-07-14
17500,4173,8749,1984-02-18,1984-02-18
17501,207,8749,1991-01-14,1991-01-14
17502,1917,8749,1988-02-08,1988-02-08
17503,394,8750,1991-12-24,1991-12-24
17504,2305,8751,2003-03-01,2003-03-01
17505,4512,8751,1997-09-18,1997-09-18
17506,2549,8752,1973-12-18,1973-12-18
17507,4324,8752,1994-12-27,1994-12-27
17508,3444,8753,1998-01-10,1998-01-10
17509,158,8753,2002-01-01,2002-01-01
17510,3962,8753,2003-12-25,2003-12-25
17511,1298,8754,2012-05-04,2012-05-04
17512,102,8754,2002-10-07,2002-10-07
17513,1955,8754,1978-03-05,1978-03-05
17514,1355,8755,1985-11-23,1985-11-23
17515,1679,8755,1972-10-15,1972-10-15
17516,4708,8755,2004-10-09,2004-10-09
17517,2603,8756,1973-12-16,1973-12-16
17518,197,8756,2014-05-15,2014-05-15
17519,1664,8757,1987-03-04,1987-03-04
17520,1512,8758,1977-03-20,1977-03-20
17521,2058,8759,2007-09-16,2007-09-16
17522,4753,8759,1980-03-15,1980-03-15
17523,4918,8760,2013-11-01,2013-11-01
17524,2769,8760,1973-03-31,1973-03-31
17525,1402,8761,2000-06-12,2000-06-12
17526,647,8762,1982-06-19,1982-06-19
17527,1569,8762,1975-04-19,1975-04-19
17528,4394,8762,2007-02-17,2007-02-17
17529,2978,8763,2008-03-06,2008-03-06
17530,1539,8763,2012-12-16,2012-12-16
17531,4237,8764,2011-03-13,2011-03-13
17532,204,8764,1994-05-06,1994-05-06
17533,3789,8765,1977-05-09,1977-05-09
17534,2060,8765,1991-09-07,1991-09-07
17535,4021,8766,1982-09-11,1982-09-11
17536,3131,8766,1993-09-09,1993-09-09
17537,3335,8767,2008-02-18,2008-02-18
17538,2552,8767,2011-03-12,2011-03-12
17539,354,8767,1978-12-25,1978-12-25
17540,3190,8768,1976-12-11,1976-12-11
17541,3003,8768,1977-06-05,1977-06-05
17542,3753,8768,2016-04-21,2016-04-21
17543,3596,8769,1987-01-28,1987-01-28
17544,3127,8769,2006-10-17,2006-10-17
17545,2561,8770,2017-08-05,2017-08-05
17546,1867,8771,1999-06-26,1999-06-26
17547,2114,8772,2003-06-05,2003-06-05
17548,4688,8772,1997-07-08,1997-07-08
17549,804,8772,1979-07-01,1979-07-01
17550,3037,8773,1979-10-02,1979-10-02
17551,4953,8773,1988-09-18,1988-09-18
17552,2326,8773,1997-07-21,1997-07-21
17553,4865,8774,1994-08-07,1994-08-07
17554,1442,8774,1985-06-22,1985-06-22
17555,529,8774,1980-02-29,1980-02-29
17556,3397,8775,1994-08-17,1994-08-17
17557,4389,8775,1999-08-04,1999-08-04
17558,345,8775,1987-07-21,1987-07-21
17559,570,8776,1975-09-11,1975-09-11
17560,1858,8777,2019-07-28,2019-07-28
17561,1269,8777,1995-07-02,1995-07-02
17562,1172,8778,1974-07-31,1974-07-31
17563,3215,8779,2018-03-28,2018-03-28
17564,2241,8780,2009-07-16,2009-07-16
17565,2338,8780,2011-12-06,2011-12-06
17566,1434,8781,1974-04-05,1974-04-05
17567,4804,8781,2012-04-27,2012-04-27
17568,4520,8782,2009-02-16,2009-02-16
17569,2813,8782,1996-03-23,1996-03-23
17570,4531,8782,1971-01-13,1971-01-13
17571,1433,8783,2010-11-23,2010-11-23
17572,686,8783,1972-02-15,1972-02-15
17573,4067,8784,2020-10-06,2020-10-06
17574,4527,8785,1997-06-29,1997-06-29
17575,3432,8786,1984-08-16,1984-08-16
17576,1861,8786,1984-11-28,1984-11-28
17577,1622,8787,2008-11-24,2008-11-24
17578,4431,8787,1987-09-25,1987-09-25
17579,2662,8787,1971-01-22,1971-01-22
17580,2849,8788,1979-01-22,1979-01-22
17581,4663,8789,2006-01-20,2006-01-20
17582,4710,8790,1999-09-03,1999-09-03
17583,2623,8790,2006-11-17,2006-11-17
17584,4520,8791,1990-02-14,1990-02-14
17585,2673,8791,2017-12-28,2017-12-28
17586,2209,8791,1984-03-01,1984-03-01
17587,3211,8792,1996-11-20,1996-11-20
17588,2296,8792,1978-11-20,1978-11-20
17589,3028,8793,1977-10-22,1977-10-22
17590,205,8793,1991-10-13,1991-10-13
17591,2296,8793,2019-07-14,2019-07-14
17592,3276,8794,1998-02-04,1998-02-04
17593,3544,8794,2021-03-17,2021-03-17
17594,531,8795,1983-10-15,1983-10-15
17595,4645,8796,2020-12-12,2020-12-12
17596,2887,8796,2011-03-16,2011-03-16
17597,890,8797,1973-12-04,1973-12-04
17598,4070,8798,2008-02-15,2008-02-15
17599,3219,8798,2013-10-07,2013-10-07
17600,1328,8798,2013-10-05,2013-10-05
17601,1552,8799,2009-11-30,2009-11-30
17602,284,8799,2009-08-16,2009-08-16
17603,1502,8799,2008-02-19,2008-02-19
17604,1806,8800,2002-04-01,2002-04-01
17605,2244,8801,2000-01-26,2000-01-26
17606,1206,8801,2008-08-16,2008-08-16
17607,933,8802,1986-02-09,1986-02-09
17608,2814,8803,1997-09-05,1997-09-05
17609,4502,8804,2007-03-07,2007-03-07
17610,482,8805,1996-07-25,1996-07-25
17611,1671,8805,1972-12-29,1972-12-29
17612,771,8805,1971-07-07,1971-07-07
17613,1741,8806,2014-08-21,2014-08-21
17614,3082,8806,1996-06-06,1996-06-06
17615,247,8807,2008-07-29,2008-07-29
17616,2164,8807,2013-04-16,2013-04-16
17617,3038,8808,1970-09-16,1970-09-16
17618,2460,8809,2000-06-19,2000-06-19
17619,4196,8809,2012-04-05,2012-04-05
17620,3011,8809,1981-10-13,1981-10-13
17621,493,8810,1993-03-22,1993-03-22
17622,1012,8810,1983-12-19,1983-12-19
17623,3866,8811,2012-09-01,2012-09-01
17624,1192,8812,2014-01-14,2014-01-14
17625,3095,8812,1975-02-14,1975-02-14
17626,323,8813,1981-10-27,1981-10-27
17627,222,8813,2005-07-28,2005-07-28
17628,2793,8813,1992-07-16,1992-07-16
17629,4970,8814,2003-03-06,2003-03-06
17630,2913,8814,2008-06-29,2008-06-29
17631,3599,8815,1976-01-15,1976-01-15
17632,3251,8816,1990-04-17,1990-04-17
17633,4480,8816,2017-08-29,2017-08-29
17634,1276,8817,1990-05-19,1990-05-19
17635,1580,8818,1994-06-30,1994-06-30
17636,1749,8819,2001-03-19,2001-03-19
17637,1267,8819,1979-12-10,1979-12-10
17638,2021,8819,2013-09-29,2013-09-29
17639,2123,8820,1995-03-01,1995-03-01
17640,3959,8820,1993-03-27,1993-03-27
17641,1525,8820,2005-07-30,2005-07-30
17642,3630,8821,2005-08-04,2005-08-04
17643,3813,8821,1988-03-21,1988-03-21
17644,3558,8822,1992-01-15,1992-01-15
17645,2401,8823,1987-06-29,1987-06-29
17646,899,8823,2014-03-12,2014-03-12
17647,175,8823,2009-02-02,2009-02-02
17648,545,8824,2015-03-15,2015-03-15
17649,3285,8824,1973-04-16,1973-04-16
17650,4369,8825,2007-05-29,2007-05-29
17651,295,8825,1982-08-26,1982-08-26
17652,3583,8826,1976-02-17,1976-02-17
17653,4473,8826,1988-05-28,1988-05-28
17654,4857,8827,2009-02-20,2009-02-20
17655,4192,8827,1992-10-12,1992-10-12
17656,1731,8828,2015-07-05,2015-07-05
17657,2453,8828,1978-11-12,1978-11-12
17658,2660,8828,1984-11-13,1984-11-13
17659,1575,8829,2017-08-29,2017-08-29
17660,2489,8829,1977-06-25,1977-06-25
17661,3261,8830,2007-10-25,2007-10-25
17662,4940,8831,2007-01-26,2007-01-26
17663,3594,8832,2000-06-04,2000-06-04
17664,813,8832,2011-11-20,2011-11-20
17665,2794,8832,1978-08-22,1978-08-22
17666,3838,8833,2002-04-01,2002-04-01
17667,281,8833,1978-09-07,1978-09-07
17668,3877,8833,1971-12-23,1971-12-23
17669,1541,8834,1975-09-03,1975-09-03
17670,1284,8834,2021-02-25,2021-02-25
17671,2912,8835,1978-02-03,1978-02-03
17672,370,8835,2013-11-08,2013-11-08
17673,4865,8835,1970-04-25,1970-04-25
17674,2789,8836,1997-09-14,1997-09-14
17675,3553,8836,2016-04-26,2016-04-26
17676,2656,8836,1988-11-28,1988-11-28
17677,2013,8837,1978-09-27,1978-09-27
17678,3519,8837,1970-02-01,1970-02-01
17679,652,8837,2009-06-12,2009-06-12
17680,950,8838,1983-06-07,1983-06-07
17681,2146,8839,1982-05-07,1982-05-07
17682,1015,8839,1972-04-24,1972-04-24
17683,1332,8839,1986-10-03,1986-10-03
17684,3934,8840,1994-02-04,1994-02-04
17685,3848,8840,1978-08-13,1978-08-13
17686,3565,8840,1996-11-30,1996-11-30
17687,3499,8841,2005-07-28,2005-07-28
17688,3268,8842,1975-12-23,1975-12-23
17689,456,8842,1984-12-18,1984-12-18
17690,950,8843,1980-12-23,1980-12-23
17691,3166,8844,1992-01-19,1992-01-19
17692,2958,8845,2018-08-10,2018-08-10
17693,4171,8845,2008-05-24,2008-05-24
17694,2265,8846,1998-05-09,1998-05-09
17695,1936,8847,1971-10-29,1971-10-29
17696,2530,8848,1996-02-26,1996-02-26
17697,2282,8849,1971-05-05,1971-05-05
17698,1335,8849,2016-09-30,2016-09-30
17699,53,8850,2010-05-05,2010-05-05
17700,2926,8850,1976-12-30,1976-12-30
17701,1446,8851,1971-01-08,1971-01-08
17702,3872,8851,1974-07-18,1974-07-18
17703,1834,8852,2018-08-29,2018-08-29
17704,339,8852,1997-03-18,1997-03-18
17705,1885,8853,2001-01-06,2001-01-06
17706,1628,8854,2016-05-08,2016-05-08
17707,381,8854,1989-02-08,1989-02-08
17708,408,8855,2005-08-21,2005-08-21
17709,2602,8856,1995-05-27,1995-05-27
17710,144,8856,2021-01-11,2021-01-11
17711,1896,8856,2000-03-25,2000-03-25
17712,2882,8857,1986-06-25,1986-06-25
17713,3792,8857,1978-05-16,1978-05-16
17714,3273,8858,1972-02-23,1972-02-23
17715,2740,8859,1982-06-24,1982-06-24
17716,909,8859,2016-08-09,2016-08-09
17717,4954,8860,2011-09-12,2011-09-12
17718,2756,8860,2008-12-30,2008-12-30
17719,3072,8860,1983-08-01,1983-08-01
17720,723,8861,1978-06-08,1978-06-08
17721,1381,8861,1990-10-19,1990-10-19
17722,3703,8862,1981-05-01,1981-05-01
17723,666,8862,1985-10-29,1985-10-29
17724,3514,8862,2020-05-24,2020-05-24
17725,3463,8863,2000-01-25,2000-01-25
17726,2399,8864,2005-04-09,2005-04-09
17727,2483,8865,1978-06-07,1978-06-07
17728,3390,8866,1995-04-03,1995-04-03
17729,1265,8867,1999-03-21,1999-03-21
17730,4543,8868,1994-01-17,1994-01-17
17731,4959,8868,1976-09-21,1976-09-21
17732,4003,8869,2020-10-23,2020-10-23
17733,2600,8869,1976-11-19,1976-11-19
17734,1341,8869,1987-12-24,1987-12-24
17735,3397,8870,1976-03-15,1976-03-15
17736,916,8870,1992-12-30,1992-12-30
17737,2416,8871,1989-05-11,1989-05-11
17738,3619,8871,1995-06-20,1995-06-20
17739,4964,8871,1977-04-11,1977-04-11
17740,3127,8872,2014-01-02,2014-01-02
17741,583,8872,1989-10-08,1989-10-08
17742,1330,8872,1974-10-01,1974-10-01
17743,1018,8873,1989-12-15,1989-12-15
17744,1359,8874,2005-11-20,2005-11-20
17745,872,8874,2005-07-17,2005-07-17
17746,2720,8875,2013-12-08,2013-12-08
17747,1158,8876,1980-12-14,1980-12-14
17748,957,8877,1989-06-18,1989-06-18
17749,1247,8877,1999-12-19,1999-12-19
17750,3617,8878,1975-12-29,1975-12-29
17751,230,8878,1983-03-22,1983-03-22
17752,1764,8878,1985-08-03,1985-08-03
17753,1776,8879,1996-09-24,1996-09-24
17754,4913,8879,2005-09-27,2005-09-27
17755,1454,8880,1989-09-29,1989-09-29
17756,2050,8880,2005-06-20,2005-06-20
17757,2650,8881,2004-09-02,2004-09-02
17758,3771,8881,2001-10-16,2001-10-16
17759,2298,8881,2006-05-02,2006-05-02
17760,2033,8882,1970-01-05,1970-01-05
17761,1463,8882,1992-09-29,1992-09-29
17762,2001,8882,1988-02-14,1988-02-14
17763,649,8883,2020-09-10,2020-09-10
17764,2400,8883,2004-04-01,2004-04-01
17765,958,8884,1975-08-03,1975-08-03
17766,1613,8884,1993-12-06,1993-12-06
17767,371,8885,1970-04-28,1970-04-28
17768,412,8886,1981-04-10,1981-04-10
17769,4958,8886,2014-07-27,2014-07-27
17770,2448,8887,1976-02-11,1976-02-11
17771,537,8887,2008-11-09,2008-11-09
17772,3107,8887,1987-10-03,1987-10-03
17773,2132,8888,1985-04-28,1985-04-28
17774,1159,8889,2020-12-17,2020-12-17
17775,1658,8889,1990-10-03,1990-10-03
17776,1478,8890,1981-01-21,1981-01-21
17777,680,8890,1971-10-15,1971-10-15
17778,4001,8890,2003-02-14,2003-02-14
17779,1493,8891,1998-04-03,1998-04-03
17780,3236,8892,2014-02-02,2014-02-02
17781,3298,8892,2020-05-20,2020-05-20
17782,1913,8893,1994-11-20,1994-11-20
17783,1033,8893,1975-05-01,1975-05-01
17784,308,8894,2012-06-02,2012-06-02
17785,4559,8894,1997-11-23,1997-11-23
17786,1771,8894,1978-07-31,1978-07-31
17787,2498,8895,1979-10-29,1979-10-29
17788,4845,8896,2013-12-13,2013-12-13
17789,2123,8897,2007-06-02,2007-06-02
17790,3740,8898,2009-10-07,2009-10-07
17791,4309,8899,1981-07-19,1981-07-19
17792,1236,8900,1983-12-01,1983-12-01
17793,4316,8900,2002-09-17,2002-09-17
17794,14,8901,2013-05-09,2013-05-09
17795,3344,8902,2020-12-24,2020-12-24
17796,4745,8902,1984-03-04,1984-03-04
17797,264,8903,1979-10-30,1979-10-30
17798,4478,8904,1976-11-01,1976-11-01
17799,2403,8905,1976-03-21,1976-03-21
17800,3458,8906,2003-12-02,2003-12-02
17801,1185,8907,1981-03-11,1981-03-11
17802,73,8907,1998-07-11,1998-07-11
17803,4906,8908,1972-04-03,1972-04-03
17804,4885,8909,1998-03-03,1998-03-03
17805,971,8909,2008-10-23,2008-10-23
17806,1526,8909,1988-09-21,1988-09-21
17807,1444,8910,1980-10-08,1980-10-08
17808,508,8910,2010-02-12,2010-02-12
17809,1904,8911,1994-02-27,1994-02-27
17810,24,8911,1994-02-06,1994-02-06
17811,2117,8912,1995-11-10,1995-11-10
17812,2263,8912,2002-04-29,2002-04-29
17813,4605,8913,1987-03-22,1987-03-22
17814,4911,8913,2008-02-27,2008-02-27
17815,597,8913,2020-11-26,2020-11-26
17816,4944,8914,1974-10-25,1974-10-25
17817,2610,8914,1976-07-20,1976-07-20
17818,2332,8915,1978-05-31,1978-05-31
17819,904,8915,2009-02-03,2009-02-03
17820,556,8916,1974-11-20,1974-11-20
17821,1601,8917,1995-10-17,1995-10-17
17822,1465,8917,1979-03-17,1979-03-17
17823,3636,8918,1998-11-18,1998-11-18
17824,4629,8918,1990-12-13,1990-12-13
17825,4795,8919,2012-12-04,2012-12-04
17826,4930,8919,2009-08-31,2009-08-31
17827,1504,8919,1987-04-14,1987-04-14
17828,1620,8920,1981-03-31,1981-03-31
17829,3532,8921,1978-09-14,1978-09-14
17830,3085,8921,1971-06-03,1971-06-03
17831,4273,8922,1979-01-11,1979-01-11
17832,4237,8923,2015-04-22,2015-04-22
17833,2312,8923,1991-12-08,1991-12-08
17834,412,8923,2006-05-01,2006-05-01
17835,1994,8924,1974-03-04,1974-03-04
17836,3028,8924,1976-07-19,1976-07-19
17837,4085,8925,1981-12-08,1981-12-08
17838,3259,8925,1974-09-02,1974-09-02
17839,2577,8925,1992-12-16,1992-12-16
17840,654,8926,1970-11-08,1970-11-08
17841,3796,8926,2019-08-26,2019-08-26
17842,2586,8927,1989-06-07,1989-06-07
17843,1159,8927,1972-07-09,1972-07-09
17844,4319,8928,2015-11-19,2015-11-19
17845,1035,8928,2013-08-13,2013-08-13
17846,2904,8928,1984-05-12,1984-05-12
17847,1602,8929,1976-05-06,1976-05-06
17848,934,8930,2011-07-22,2011-07-22
17849,3917,8930,2011-03-30,2011-03-30
17850,917,8930,1981-05-12,1981-05-12
17851,200,8931,1985-05-17,1985-05-17
17852,1866,8931,1970-07-28,1970-07-28
17853,2128,8931,2011-11-05,2011-11-05
17854,1544,8932,2019-08-20,2019-08-20
17855,940,8932,1976-06-04,1976-06-04
17856,493,8932,2000-07-23,2000-07-23
17857,2291,8933,2006-09-13,2006-09-13
17858,583,8933,2005-02-13,2005-02-13
17859,3637,8933,1995-01-26,1995-01-26
17860,2706,8934,1987-03-16,1987-03-16
17861,4201,8935,1995-05-09,1995-05-09
17862,476,8936,2004-03-10,2004-03-10
17863,34,8937,1976-03-30,1976-03-30
17864,3421,8937,1977-08-09,1977-08-09
17865,576,8938,1992-09-04,1992-09-04
17866,3242,8938,1999-01-23,1999-01-23
17867,4775,8939,2001-09-18,2001-09-18
17868,1167,8939,2020-01-14,2020-01-14
17869,3159,8939,1984-11-28,1984-11-28
17870,3471,8940,2020-04-24,2020-04-24
17871,2995,8940,1993-10-11,1993-10-11
17872,3644,8940,1990-01-18,1990-01-18
17873,1205,8941,2003-04-17,2003-04-17
17874,2053,8941,2017-02-11,2017-02-11
17875,1011,8942,1993-05-14,1993-05-14
17876,2260,8942,2005-09-18,2005-09-18
17877,1256,8942,2001-09-27,2001-09-27
17878,444,8943,1980-04-05,1980-04-05
17879,1447,8944,1973-04-19,1973-04-19
17880,3284,8944,1995-06-22,1995-06-22
17881,3548,8944,1970-04-10,1970-04-10
17882,2295,8945,1983-04-20,1983-04-20
17883,3356,8945,1985-04-02,1985-04-02
17884,4982,8945,1998-08-15,1998-08-15
17885,4022,8946,1971-05-07,1971-05-07
17886,4019,8946,2010-02-09,2010-02-09
17887,2347,8947,2008-01-11,2008-01-11
17888,3366,8947,2012-08-13,2012-08-13
17889,1906,8947,2014-08-13,2014-08-13
17890,834,8948,1998-09-29,1998-09-29
17891,4673,8948,2008-07-13,2008-07-13
17892,3353,8948,2020-02-04,2020-02-04
17893,1811,8949,1973-03-20,1973-03-20
17894,3420,8949,2014-11-22,2014-11-22
