s_id,title,type,created_at,upated_at
4490,show,author,1971-08-16,1971-08-16
4491,eight,authors,1985-02-17,1985-02-17
4492,heart,tests,2002-08-09,2002-08-09
4493,model,tests,1978-09-09,1978-09-09
4494,share,category,1988-11-01,1988-11-01
4495,agent,tests,1990-11-25,1990-11-25
4496,training,category,1988-10-30,1988-10-30
4497,interesting,author,2012-06-21,2012-06-21
4498,front,category,2007-01-23,2007-01-23
4499,reveal,authors,2000-09-12,2000-09-12
4500,stock,authors,1995-08-01,1995-08-01
4501,picture,tests,2008-07-30,2008-07-30
4502,I,tests,1979-08-24,1979-08-24
4503,statement,author,1983-07-01,1983-07-01
4504,ball,authors,1971-03-31,1971-03-31
4505,allow,category,1987-09-09,1987-09-09
4506,young,author,1972-01-30,1972-01-30
4507,return,category,2002-06-06,2002-06-06
4508,figure,category,2001-03-04,2001-03-04
4509,coach,author,2004-06-05,2004-06-05
4510,recently,author,1981-02-04,1981-02-04
4511,after,category,2015-10-25,2015-10-25
4512,leader,authors,1970-12-20,1970-12-20
4513,write,tests,1990-07-02,1990-07-02
4514,relate,author,1978-08-05,1978-08-05
4515,another,authors,1989-11-29,1989-11-29
4516,deep,authors,2016-10-28,2016-10-28
4517,national,category,2008-04-14,2008-04-14
4518,situation,authors,1975-09-28,1975-09-28
4519,bad,authors,1988-11-16,1988-11-16
4520,police,author,2006-09-06,2006-09-06
4521,color,category,1997-12-22,1997-12-22
4522,answer,authors,1973-01-20,1973-01-20
4523,anything,authors,1996-10-05,1996-10-05
4524,happy,authors,1992-06-27,1992-06-27
4525,become,tests,1988-01-06,1988-01-06
4526,still,author,1992-09-15,1992-09-15
4527,modern,tests,1985-03-20,1985-03-20
4528,bed,authors,1981-04-23,1981-04-23
4529,even,category,1987-08-22,1987-08-22
4530,peace,category,2018-09-01,2018-09-01
4531,purpose,authors,2000-07-27,2000-07-27
4532,chance,category,1990-06-04,1990-06-04
4533,rock,category,2009-01-06,2009-01-06
4534,market,authors,1979-06-29,1979-06-29
4535,society,authors,2014-02-07,2014-02-07
4536,bit,authors,1971-02-24,1971-02-24
4537,send,author,2013-07-30,2013-07-30
4538,full,tests,2003-03-08,2003-03-08
4539,paper,category,2004-11-04,2004-11-04
4540,conference,category,1981-07-13,1981-07-13
4541,quite,author,1973-07-24,1973-07-24
4542,law,authors,1989-04-10,1989-04-10
4543,again,author,1973-02-12,1973-02-12
4544,election,tests,2002-09-30,2002-09-30
4545,share,category,2003-10-05,2003-10-05
4546,treat,category,2001-12-22,2001-12-22
4547,church,author,2002-08-13,2002-08-13
4548,happy,authors,2019-09-24,2019-09-24
4549,woman,authors,1975-07-07,1975-07-07
4550,several,tests,2011-05-18,2011-05-18
4551,beyond,tests,1977-08-07,1977-08-07
4552,what,tests,1978-08-13,1978-08-13
4553,daughter,authors,2009-06-13,2009-06-13
4554,reality,authors,2000-05-15,2000-05-15
4555,rest,author,2014-12-26,2014-12-26
4556,movie,authors,2009-06-23,2009-06-23
4557,wind,tests,1982-07-11,1982-07-11
4558,record,author,1976-06-06,1976-06-06
4559,plan,author,1988-02-20,1988-02-20
4560,even,category,1973-07-25,1973-07-25
4561,front,category,1995-07-01,1995-07-01
4562,adult,authors,2014-12-14,2014-12-14
4563,PM,authors,1997-09-04,1997-09-04
4564,finish,category,1983-02-06,1983-02-06
4565,this,tests,1985-08-11,1985-08-11
4566,wonder,category,1976-05-31,1976-05-31
4567,will,authors,1988-09-15,1988-09-15
4568,how,tests,1990-01-25,1990-01-25
4569,laugh,tests,1982-06-22,1982-06-22
4570,financial,tests,1996-12-15,1996-12-15
4571,least,author,1983-07-17,1983-07-17
4572,represent,tests,1988-09-03,1988-09-03
4573,exist,author,1981-09-29,1981-09-29
4574,himself,author,1984-01-07,1984-01-07
4575,class,category,2009-11-24,2009-11-24
4576,consider,category,1981-11-23,1981-11-23
4577,public,category,2000-06-30,2000-06-30
4578,policy,tests,1999-05-10,1999-05-10
4579,role,category,2014-08-14,2014-08-14
4580,choose,tests,1999-07-06,1999-07-06
4581,deal,authors,2009-01-21,2009-01-21
4582,address,authors,1998-02-15,1998-02-15
4583,partner,author,2001-05-30,2001-05-30
4584,beat,authors,1985-01-27,1985-01-27
4585,go,author,1975-08-25,1975-08-25
4586,each,author,1975-02-13,1975-02-13
4587,model,tests,1993-12-25,1993-12-25
4588,account,tests,1990-05-26,1990-05-26
4589,necessary,authors,1975-08-22,1975-08-22
4590,owner,tests,1989-10-20,1989-10-20
4591,laugh,authors,1978-06-24,1978-06-24
4592,television,tests,1988-11-17,1988-11-17
4593,everyone,tests,2016-11-28,2016-11-28
4594,really,tests,2011-04-22,2011-04-22
4595,through,author,1983-12-11,1983-12-11
4596,standard,tests,1986-04-20,1986-04-20
4597,positive,authors,1975-04-10,1975-04-10
4598,gun,tests,2005-02-04,2005-02-04
4599,require,authors,1972-11-30,1972-11-30
4600,letter,category,1972-04-30,1972-04-30
4601,again,tests,1981-09-02,1981-09-02
4602,wear,author,1992-08-06,1992-08-06
4603,news,tests,2016-04-11,2016-04-11
4604,discover,authors,2016-10-08,2016-10-08
4605,us,category,1979-03-23,1979-03-23
4606,general,category,1996-06-05,1996-06-05
4607,education,category,1988-10-28,1988-10-28
4608,four,tests,2007-01-23,2007-01-23
4609,middle,author,2009-03-03,2009-03-03
4610,arrive,authors,1995-08-10,1995-08-10
4611,crime,tests,1973-05-29,1973-05-29
4612,three,authors,1984-12-11,1984-12-11
4613,morning,category,1991-02-13,1991-02-13
4614,local,category,2013-01-22,2013-01-22
4615,gas,category,2001-04-23,2001-04-23
4616,build,category,1982-03-31,1982-03-31
4617,ground,tests,2017-09-16,2017-09-16
4618,organization,authors,2018-02-27,2018-02-27
4619,none,category,2004-08-09,2004-08-09
4620,ability,category,2003-12-07,2003-12-07
4621,another,authors,1991-10-25,1991-10-25
4622,concern,category,1993-08-22,1993-08-22
4623,base,category,2015-12-29,2015-12-29
4624,family,category,1977-06-11,1977-06-11
4625,purpose,category,2012-06-08,2012-06-08
4626,draw,authors,2018-03-25,2018-03-25
4627,argue,authors,1978-12-30,1978-12-30
4628,kitchen,category,2011-04-06,2011-04-06
4629,even,category,1987-05-19,1987-05-19
4630,investment,category,2011-10-21,2011-10-21
4631,billion,category,1984-12-18,1984-12-18
4632,actually,author,2003-11-24,2003-11-24
4633,teach,author,1971-01-08,1971-01-08
4634,response,category,1986-07-29,1986-07-29
4635,student,category,2001-07-03,2001-07-03
4636,determine,tests,1993-06-05,1993-06-05
4637,business,category,1990-03-30,1990-03-30
4638,seem,category,2006-08-13,2006-08-13
4639,bit,author,1997-07-29,1997-07-29
4640,teacher,category,2011-12-26,2011-12-26
4641,public,category,1987-08-11,1987-08-11
4642,have,category,1970-12-16,1970-12-16
4643,collection,tests,2006-05-29,2006-05-29
4644,interest,tests,2000-06-06,2000-06-06
4645,join,authors,1971-09-22,1971-09-22
4646,heart,author,1973-01-23,1973-01-23
4647,minute,author,1970-09-02,1970-09-02
4648,win,tests,1979-09-24,1979-09-24
4649,have,category,2011-11-03,2011-11-03
4650,something,author,1999-05-26,1999-05-26
4651,surface,tests,1977-06-21,1977-06-21
4652,say,authors,2004-09-01,2004-09-01
4653,political,authors,1981-04-25,1981-04-25
4654,college,author,2019-08-15,2019-08-15
4655,represent,author,1988-09-21,1988-09-21
4656,clearly,author,2018-03-23,2018-03-23
4657,maintain,category,2007-12-31,2007-12-31
4658,world,authors,2004-06-04,2004-06-04
4659,order,authors,1985-04-04,1985-04-04
4660,street,tests,1994-03-31,1994-03-31
4661,total,author,1994-07-30,1994-07-30
4662,be,author,1987-04-05,1987-04-05
4663,about,author,1987-10-30,1987-10-30
4664,ability,category,2019-02-13,2019-02-13
4665,understand,authors,1979-08-06,1979-08-06
4666,tonight,tests,1989-07-12,1989-07-12
4667,avoid,authors,2008-07-06,2008-07-06
4668,consumer,tests,1989-02-15,1989-02-15
4669,message,author,2000-11-06,2000-11-06
4670,maintain,author,2017-01-12,2017-01-12
4671,tough,tests,1988-06-22,1988-06-22
4672,dog,authors,2006-12-06,2006-12-06
4673,various,author,1988-01-02,1988-01-02
4674,less,tests,1977-08-30,1977-08-30
4675,condition,tests,1986-01-10,1986-01-10
4676,sell,category,1989-08-29,1989-08-29
4677,enjoy,tests,2014-02-06,2014-02-06
4678,lose,authors,1984-12-03,1984-12-03
4679,energy,author,2013-06-01,2013-06-01
4680,indeed,category,1999-10-26,1999-10-26
4681,develop,category,2003-07-28,2003-07-28
4682,term,author,1980-07-26,1980-07-26
4683,two,category,1981-10-24,1981-10-24
4684,clear,author,2020-12-06,2020-12-06
4685,example,category,1992-10-04,1992-10-04
4686,become,authors,2005-09-22,2005-09-22
4687,college,author,2001-04-19,2001-04-19
4688,main,category,1975-01-13,1975-01-13
4689,guess,category,1975-12-17,1975-12-17
4690,bad,authors,2016-01-21,2016-01-21
4691,itself,authors,2010-07-29,2010-07-29
4692,remember,category,1975-05-23,1975-05-23
4693,least,authors,2018-07-13,2018-07-13
4694,likely,authors,1976-03-25,1976-03-25
4695,still,author,2007-10-09,2007-10-09
4696,American,author,1998-09-24,1998-09-24
4697,news,author,2017-01-29,2017-01-29
4698,decision,tests,2017-03-27,2017-03-27
4699,stock,authors,1993-03-05,1993-03-05
4700,common,authors,1991-09-03,1991-09-03
4701,crime,author,2003-10-22,2003-10-22
4702,author,tests,2005-06-29,2005-06-29
4703,situation,authors,2011-10-28,2011-10-28
4704,practice,category,1995-05-17,1995-05-17
4705,military,tests,2000-07-26,2000-07-26
4706,bad,authors,1973-01-27,1973-01-27
4707,local,tests,1984-11-27,1984-11-27
4708,card,author,1971-06-13,1971-06-13
4709,step,tests,2014-05-21,2014-05-21
4710,catch,category,1996-11-15,1996-11-15
4711,house,tests,1980-08-14,1980-08-14
4712,one,category,1974-12-26,1974-12-26
4713,red,tests,1988-02-03,1988-02-03
4714,pressure,tests,1975-12-20,1975-12-20
4715,new,authors,2007-08-28,2007-08-28
4716,message,tests,1981-11-11,1981-11-11
4717,enter,tests,1995-11-05,1995-11-05
4718,certainly,tests,2017-05-30,2017-05-30
4719,fall,author,2013-02-27,2013-02-27
4720,total,author,2004-10-02,2004-10-02
4721,my,category,2008-05-15,2008-05-15
4722,over,authors,1992-02-09,1992-02-09
4723,employee,category,1979-02-26,1979-02-26
4724,us,authors,2013-04-01,2013-04-01
4725,small,author,1998-01-31,1998-01-31
4726,wall,authors,1996-02-19,1996-02-19
4727,two,tests,1975-12-06,1975-12-06
4728,piece,authors,1983-03-17,1983-03-17
4729,represent,authors,1999-12-30,1999-12-30
4730,firm,tests,2014-05-24,2014-05-24
4731,off,authors,1988-04-25,1988-04-25
4732,hair,category,2002-02-28,2002-02-28
4733,story,author,2001-12-09,2001-12-09
4734,article,authors,1971-09-15,1971-09-15
4735,into,authors,1979-01-30,1979-01-30
4736,to,authors,2017-08-26,2017-08-26
4737,force,author,1994-10-26,1994-10-26
4738,capital,tests,1981-03-19,1981-03-19
4739,whole,authors,1985-10-07,1985-10-07
4740,investment,tests,1972-08-13,1972-08-13
4741,discuss,authors,1998-08-22,1998-08-22
4742,risk,tests,1984-02-06,1984-02-06
4743,meet,authors,1970-02-21,1970-02-21
4744,hot,author,2013-05-03,2013-05-03
4745,personal,author,1995-09-23,1995-09-23
4746,see,author,2009-09-26,2009-09-26
4747,indicate,authors,2018-12-08,2018-12-08
4748,until,author,2011-06-02,2011-06-02
4749,play,category,1989-10-02,1989-10-02
4750,never,tests,1971-10-06,1971-10-06
4751,marriage,category,2003-02-28,2003-02-28
4752,parent,tests,1995-04-19,1995-04-19
4753,other,tests,1993-04-17,1993-04-17
4754,someone,tests,1970-09-27,1970-09-27
4755,special,author,1992-01-19,1992-01-19
4756,mouth,author,2013-10-01,2013-10-01
4757,event,tests,1997-02-13,1997-02-13
4758,require,category,1982-08-25,1982-08-25
4759,southern,tests,1971-01-11,1971-01-11
4760,rule,author,1995-08-23,1995-08-23
4761,top,author,2018-08-04,2018-08-04
4762,themselves,category,1999-01-12,1999-01-12
4763,really,category,2003-01-22,2003-01-22
4764,so,authors,2011-03-17,2011-03-17
4765,citizen,authors,2009-03-15,2009-03-15
4766,agree,category,1983-12-10,1983-12-10
4767,fight,authors,1999-02-17,1999-02-17
4768,information,author,1991-03-02,1991-03-02
4769,and,category,2011-12-31,2011-12-31
4770,father,category,1990-09-21,1990-09-21
4771,perform,authors,2001-05-27,2001-05-27
4772,make,author,2017-06-21,2017-06-21
4773,rise,authors,1995-03-09,1995-03-09
4774,serious,author,1991-07-28,1991-07-28
4775,enough,author,2020-11-08,2020-11-08
4776,across,tests,1982-04-14,1982-04-14
4777,approach,tests,1991-10-02,1991-10-02
4778,city,tests,1997-09-15,1997-09-15
4779,music,category,1995-02-23,1995-02-23
4780,break,category,1976-07-18,1976-07-18
4781,rich,category,1980-12-29,1980-12-29
4782,travel,tests,1995-02-11,1995-02-11
4783,less,tests,2009-07-27,2009-07-27
4784,tree,category,1975-12-16,1975-12-16
4785,computer,authors,1991-04-15,1991-04-15
4786,themselves,category,1980-11-29,1980-11-29
4787,wide,tests,2008-12-27,2008-12-27
4788,board,tests,2004-12-26,2004-12-26
4789,detail,category,1998-05-02,1998-05-02
4790,product,category,2009-05-11,2009-05-11
4791,paper,author,1971-08-05,1971-08-05
4792,imagine,author,2002-04-08,2002-04-08
4793,woman,authors,2004-01-03,2004-01-03
4794,beyond,tests,1991-10-28,1991-10-28
4795,hand,tests,2009-07-02,2009-07-02
4796,eye,authors,1989-01-26,1989-01-26
4797,radio,tests,2009-05-22,2009-05-22
4798,food,category,2017-07-26,2017-07-26
4799,another,authors,2008-11-18,2008-11-18
4800,whole,authors,2010-09-02,2010-09-02
4801,sort,category,1999-08-24,1999-08-24
4802,them,category,1970-10-22,1970-10-22
4803,ready,category,2002-12-04,2002-12-04
4804,race,author,1992-03-11,1992-03-11
4805,but,authors,2008-04-17,2008-04-17
4806,newspaper,category,1982-02-12,1982-02-12
4807,medical,author,2020-02-09,2020-02-09
4808,none,category,2000-05-05,2000-05-05
4809,president,category,2011-11-20,2011-11-20
4810,free,author,1982-05-24,1982-05-24
4811,enter,category,1996-04-26,1996-04-26
4812,window,tests,1979-11-01,1979-11-01
4813,care,authors,2003-06-03,2003-06-03
4814,so,tests,1999-04-17,1999-04-17
4815,factor,tests,1970-02-26,1970-02-26
4816,life,authors,1999-10-08,1999-10-08
4817,contain,category,1985-03-01,1985-03-01
4818,ground,authors,2017-11-08,2017-11-08
4819,long,tests,1989-09-13,1989-09-13
4820,blue,tests,1992-10-21,1992-10-21
4821,ok,author,1975-08-02,1975-08-02
4822,term,tests,2012-02-04,2012-02-04
4823,get,author,2000-02-05,2000-02-05
4824,first,category,1989-02-09,1989-02-09
4825,history,tests,1999-03-06,1999-03-06
4826,quality,authors,1986-03-28,1986-03-28
4827,and,authors,1989-01-09,1989-01-09
4828,despite,category,1980-10-18,1980-10-18
4829,challenge,authors,1986-02-17,1986-02-17
4830,great,category,1999-08-13,1999-08-13
4831,another,authors,2003-12-26,2003-12-26
4832,important,tests,2001-08-02,2001-08-02
4833,quite,category,1994-05-07,1994-05-07
4834,conference,authors,1980-11-07,1980-11-07
4835,continue,author,2016-07-18,2016-07-18
4836,between,author,2014-12-29,2014-12-29
4837,order,tests,1995-02-11,1995-02-11
4838,quite,tests,1994-12-10,1994-12-10
4839,political,category,2020-08-22,2020-08-22
4840,win,tests,1986-04-13,1986-04-13
4841,reduce,tests,1988-11-20,1988-11-20
4842,as,authors,2000-07-02,2000-07-02
4843,policy,category,1995-04-20,1995-04-20
4844,whatever,author,2000-02-28,2000-02-28
4845,measure,category,2020-03-07,2020-03-07
4846,rest,author,1981-11-25,1981-11-25
4847,person,category,1983-05-11,1983-05-11
4848,general,authors,2004-08-08,2004-08-08
4849,building,tests,2018-10-02,2018-10-02
4850,kind,author,1975-01-24,1975-01-24
4851,range,tests,1981-10-06,1981-10-06
4852,moment,tests,2000-02-17,2000-02-17
4853,can,author,2014-06-22,2014-06-22
4854,technology,author,1979-10-19,1979-10-19
4855,all,tests,1990-10-02,1990-10-02
4856,region,category,1987-04-29,1987-04-29
4857,adult,tests,1980-04-09,1980-04-09
4858,piece,author,1975-10-23,1975-10-23
4859,when,category,2020-12-06,2020-12-06
4860,investment,author,1992-01-17,1992-01-17
4861,number,authors,1988-04-30,1988-04-30
4862,six,author,2011-04-22,2011-04-22
4863,happen,tests,1974-11-03,1974-11-03
4864,win,authors,2019-06-05,2019-06-05
4865,war,category,2019-11-27,2019-11-27
4866,team,author,2003-10-31,2003-10-31
4867,cut,authors,2020-12-12,2020-12-12
4868,these,tests,1984-09-15,1984-09-15
4869,such,authors,2010-11-27,2010-11-27
4870,should,authors,1977-09-05,1977-09-05
4871,authority,tests,1994-06-28,1994-06-28
4872,development,tests,1984-12-09,1984-12-09
4873,training,category,1973-12-12,1973-12-12
4874,color,authors,1973-11-22,1973-11-22
4875,politics,tests,2020-12-27,2020-12-27
4876,our,category,2013-07-27,2013-07-27
4877,single,tests,1990-01-11,1990-01-11
4878,speech,author,2006-12-15,2006-12-15
4879,yeah,category,1978-07-07,1978-07-07
4880,baby,tests,1981-01-04,1981-01-04
4881,reach,authors,1970-07-04,1970-07-04
4882,wonder,author,2019-07-25,2019-07-25
4883,economic,tests,1981-10-08,1981-10-08
4884,attorney,tests,1970-12-07,1970-12-07
4885,member,tests,1997-09-08,1997-09-08
4886,right,tests,2010-12-31,2010-12-31
4887,nor,tests,1995-10-27,1995-10-27
4888,plan,authors,1981-10-03,1981-10-03
4889,human,authors,1980-09-13,1980-09-13
4890,drop,tests,1979-12-29,1979-12-29
4891,foreign,tests,2000-01-14,2000-01-14
4892,program,tests,1990-04-26,1990-04-26
4893,environmental,author,2004-02-10,2004-02-10
4894,study,category,1979-08-13,1979-08-13
4895,occur,author,1971-12-24,1971-12-24
4896,push,category,1986-08-24,1986-08-24
4897,score,category,2012-10-08,2012-10-08
4898,reason,category,2009-08-26,2009-08-26
4899,some,tests,2018-06-02,2018-06-02
4900,fall,tests,1993-03-29,1993-03-29
4901,million,tests,1999-03-12,1999-03-12
4902,pressure,author,1977-08-08,1977-08-08
4903,television,category,1985-01-26,1985-01-26
4904,read,tests,1985-02-17,1985-02-17
4905,team,authors,1977-11-05,1977-11-05
4906,executive,author,2020-07-14,2020-07-14
4907,feeling,tests,1976-07-24,1976-07-24
4908,buy,author,2010-04-21,2010-04-21
4909,nor,author,1995-05-16,1995-05-16
4910,today,authors,1995-07-14,1995-07-14
4911,much,category,2013-11-05,2013-11-05
4912,continue,tests,2007-07-06,2007-07-06
4913,nearly,author,1981-06-07,1981-06-07
4914,father,author,1989-05-30,1989-05-30
4915,which,category,1984-01-23,1984-01-23
4916,threat,category,1985-06-17,1985-06-17
4917,rock,tests,2007-07-28,2007-07-28
4918,skin,author,1970-04-22,1970-04-22
4919,development,authors,2009-04-04,2009-04-04
4920,clear,author,1976-10-26,1976-10-26
4921,doctor,category,1982-11-16,1982-11-16
4922,administration,authors,1980-06-07,1980-06-07
4923,so,author,1974-10-17,1974-10-17
4924,create,category,1991-01-28,1991-01-28
4925,defense,tests,1973-11-24,1973-11-24
4926,area,authors,1997-10-03,1997-10-03
4927,picture,category,2016-06-11,2016-06-11
4928,child,author,1991-05-16,1991-05-16
4929,in,author,2019-01-03,2019-01-03
4930,Mrs,category,2004-05-01,2004-05-01
4931,fill,authors,1983-02-27,1983-02-27
4932,inside,tests,2003-09-05,2003-09-05
4933,quality,author,1985-02-12,1985-02-12
4934,Democrat,author,2000-06-19,2000-06-19
4935,traditional,category,1991-02-13,1991-02-13
4936,some,tests,1977-08-27,1977-08-27
4937,piece,category,2010-09-23,2010-09-23
4938,hour,author,1987-04-14,1987-04-14
4939,nice,tests,2002-10-21,2002-10-21
4940,professor,author,1973-09-29,1973-09-29
4941,race,author,1980-11-20,1980-11-20
4942,idea,authors,1988-02-04,1988-02-04
4943,guy,tests,2005-06-14,2005-06-14
4944,court,author,1977-04-30,1977-04-30
4945,will,authors,2017-11-03,2017-11-03
4946,try,category,1988-05-21,1988-05-21
4947,tell,author,1978-06-10,1978-06-10
4948,color,tests,1989-11-26,1989-11-26
4949,we,authors,1992-11-07,1992-11-07
4950,none,authors,1973-10-16,1973-10-16
4951,before,category,1977-12-22,1977-12-22
4952,young,category,1971-01-08,1971-01-08
4953,right,authors,1975-11-27,1975-11-27
4954,pass,author,2003-02-04,2003-02-04
