id,s_id,a_id,created_at,upated_at
12584,4225,1283,1986-02-23,1986-02-23
12585,4225,661,2001-10-03,2001-10-03
12586,4226,2555,2002-02-14,2002-02-14
12587,4226,4531,2003-05-04,2003-05-04
12588,4227,2180,1982-10-01,1982-10-01
12589,4227,4161,1998-11-10,1998-11-10
12590,4227,550,2012-06-19,2012-06-19
12591,4227,3091,1999-05-03,1999-05-03
12592,4228,2693,1977-01-22,1977-01-22
12593,4228,4613,1983-11-24,1983-11-24
12594,4229,4529,1980-02-03,1980-02-03
12595,4229,3303,1992-10-16,1992-10-16
12596,4229,461,2016-02-28,2016-02-28
12597,4229,3657,2019-07-23,2019-07-23
12598,4230,1060,1981-03-08,1981-03-08
12599,4230,75,1999-03-02,1999-03-02
12600,4231,257,1979-09-30,1979-09-30
12601,4231,4941,1985-12-19,1985-12-19
12602,4231,2571,1990-04-12,1990-04-12
12603,4231,4803,1978-02-12,1978-02-12
12604,4232,3800,2008-03-21,2008-03-21
12605,4232,3002,2020-09-07,2020-09-07
12606,4232,568,2017-06-27,2017-06-27
12607,4232,3984,1976-12-31,1976-12-31
12608,4232,4587,2010-07-08,2010-07-08
12609,4233,4830,2005-12-02,2005-12-02
12610,4233,1369,2020-05-25,2020-05-25
12611,4233,1762,1992-04-25,1992-04-25
12612,4233,4725,1982-07-22,1982-07-22
12613,4234,526,1981-06-19,1981-06-19
12614,4234,875,1999-12-21,1999-12-21
12615,4234,4774,2010-11-17,2010-11-17
12616,4234,3458,2000-03-02,2000-03-02
12617,4235,1456,1992-04-22,1992-04-22
12618,4235,3972,1976-07-25,1976-07-25
12619,4235,3460,1990-02-03,1990-02-03
12620,4235,2664,1999-03-23,1999-03-23
12621,4235,4805,1996-08-25,1996-08-25
12622,4236,3630,1998-08-14,1998-08-14
12623,4236,3300,1978-09-13,1978-09-13
12624,4236,2908,1984-09-12,1984-09-12
12625,4236,26,1997-08-26,1997-08-26
12626,4237,2843,1990-06-09,1990-06-09
12627,4237,1648,1970-04-11,1970-04-11
12628,4238,532,1989-04-16,1989-04-16
12629,4239,4387,1990-01-24,1990-01-24
12630,4240,4778,2015-05-08,2015-05-08
12631,4240,3338,1996-03-19,1996-03-19
12632,4241,1077,1990-11-10,1990-11-10
12633,4241,4455,2002-08-13,2002-08-13
12634,4241,4327,2005-08-01,2005-08-01
12635,4241,1052,2013-11-07,2013-11-07
12636,4242,340,1991-02-07,1991-02-07
12637,4242,3137,2015-02-21,2015-02-21
12638,4243,3613,1982-05-11,1982-05-11
12639,4244,4751,1988-09-16,1988-09-16
12640,4244,2249,1988-06-06,1988-06-06
12641,4244,2713,1972-06-19,1972-06-19
12642,4244,954,1997-11-20,1997-11-20
12643,4245,4948,2005-10-11,2005-10-11
12644,4245,658,2017-11-09,2017-11-09
12645,4245,4916,1991-10-18,1991-10-18
12646,4245,2886,2001-05-20,2001-05-20
12647,4246,3281,2003-03-21,2003-03-21
12648,4246,3911,1972-03-02,1972-03-02
12649,4246,680,1974-09-16,1974-09-16
12650,4247,769,1997-05-07,1997-05-07
12651,4247,3095,2008-04-17,2008-04-17
12652,4248,4300,1994-07-31,1994-07-31
12653,4248,4721,2012-02-26,2012-02-26
12654,4249,2456,2017-06-25,2017-06-25
12655,4249,2562,1970-06-30,1970-06-30
12656,4250,2801,1989-12-10,1989-12-10
12657,4250,135,2016-11-23,2016-11-23
12658,4250,3539,1998-08-24,1998-08-24
12659,4251,4786,1987-01-11,1987-01-11
12660,4251,1263,1991-07-07,1991-07-07
12661,4251,4333,1983-08-12,1983-08-12
12662,4251,2452,2006-02-09,2006-02-09
12663,4252,2520,1990-04-10,1990-04-10
12664,4252,2009,2012-10-19,2012-10-19
12665,4252,2914,2014-04-27,2014-04-27
12666,4252,2166,2002-10-25,2002-10-25
12667,4253,3540,1996-11-07,1996-11-07
12668,4253,3415,1977-09-06,1977-09-06
12669,4254,2479,2005-09-15,2005-09-15
12670,4254,4017,1976-03-29,1976-03-29
12671,4254,788,2000-12-23,2000-12-23
12672,4254,4384,1980-09-30,1980-09-30
12673,4255,1909,1996-05-27,1996-05-27
12674,4255,1092,1996-03-13,1996-03-13
12675,4255,4488,1999-06-03,1999-06-03
12676,4255,3647,2004-05-22,2004-05-22
12677,4255,1458,2010-09-29,2010-09-29
12678,4256,2881,2015-10-10,2015-10-10
12679,4256,1150,1980-07-26,1980-07-26
12680,4256,2106,1970-08-28,1970-08-28
12681,4257,1481,2010-12-11,2010-12-11
12682,4258,1170,1984-05-12,1984-05-12
12683,4259,4711,1975-01-21,1975-01-21
12684,4260,680,2003-01-11,2003-01-11
12685,4260,1417,1994-10-19,1994-10-19
12686,4260,96,1980-06-04,1980-06-04
12687,4260,995,2004-07-22,2004-07-22
12688,4261,3010,1984-12-13,1984-12-13
12689,4261,2012,2001-02-18,2001-02-18
12690,4261,3997,2007-11-08,2007-11-08
12691,4261,157,1970-04-08,1970-04-08
12692,4262,3643,1978-01-15,1978-01-15
12693,4262,4123,2015-02-05,2015-02-05
12694,4262,4163,2000-12-07,2000-12-07
12695,4263,2132,1984-04-06,1984-04-06
12696,4263,313,2006-06-08,2006-06-08
12697,4263,2069,1973-04-24,1973-04-24
12698,4263,3844,1979-04-29,1979-04-29
12699,4264,1536,2006-05-12,2006-05-12
12700,4264,4822,2001-07-31,2001-07-31
12701,4265,1267,1971-11-21,1971-11-21
12702,4265,4297,2000-04-09,2000-04-09
12703,4265,4799,2003-12-04,2003-12-04
12704,4266,1239,1996-09-14,1996-09-14
12705,4266,4256,1988-11-27,1988-11-27
12706,4267,2383,1981-01-16,1981-01-16
12707,4268,2652,2011-10-26,2011-10-26
12708,4268,1542,1981-08-28,1981-08-28
12709,4268,570,1974-10-29,1974-10-29
12710,4268,2648,1996-02-20,1996-02-20
12711,4269,3394,2010-12-09,2010-12-09
12712,4269,4031,2008-06-21,2008-06-21
12713,4270,469,1973-01-03,1973-01-03
12714,4270,4744,1993-07-05,1993-07-05
12715,4270,172,1979-04-09,1979-04-09
12716,4270,1942,1997-03-15,1997-03-15
12717,4271,1185,1975-09-26,1975-09-26
12718,4271,3339,2019-04-14,2019-04-14
12719,4272,1698,2008-08-27,2008-08-27
12720,4272,592,2018-11-10,2018-11-10
12721,4273,1734,2011-05-01,2011-05-01
12722,4273,1190,2004-05-02,2004-05-02
12723,4273,2056,2017-12-19,2017-12-19
12724,4273,3769,1971-10-30,1971-10-30
12725,4274,1224,2004-03-26,2004-03-26
12726,4274,1999,2008-09-26,2008-09-26
12727,4274,1391,2007-04-03,2007-04-03
12728,4274,2517,1999-02-21,1999-02-21
12729,4274,4230,1980-04-03,1980-04-03
12730,4275,3876,1995-08-08,1995-08-08
12731,4275,4722,2020-10-03,2020-10-03
12732,4275,4197,2016-09-27,2016-09-27
12733,4275,927,2000-12-22,2000-12-22
12734,4276,3872,1974-11-09,1974-11-09
12735,4276,2710,2012-03-06,2012-03-06
12736,4277,876,1997-12-15,1997-12-15
12737,4277,3338,2016-02-05,2016-02-05
12738,4277,3661,2014-10-30,2014-10-30
12739,4277,2405,1977-08-13,1977-08-13
12740,4277,2869,2008-01-18,2008-01-18
12741,4278,1916,1977-06-19,1977-06-19
12742,4278,953,1971-12-10,1971-12-10
12743,4278,1146,1977-04-26,1977-04-26
12744,4279,711,1972-12-20,1972-12-20
12745,4279,4415,1977-07-21,1977-07-21
12746,4280,2247,1987-08-19,1987-08-19
12747,4281,4240,1986-10-02,1986-10-02
12748,4281,1913,2019-03-22,2019-03-22
12749,4281,3585,1995-07-01,1995-07-01
12750,4282,743,1973-12-06,1973-12-06
12751,4282,771,1974-12-19,1974-12-19
12752,4282,3793,1972-05-27,1972-05-27
12753,4282,2246,2018-01-26,2018-01-26
12754,4282,2982,2008-03-02,2008-03-02
12755,4283,3853,2002-08-12,2002-08-12
12756,4283,4431,1981-04-26,1981-04-26
12757,4284,2533,1970-06-04,1970-06-04
12758,4284,637,1998-03-06,1998-03-06
12759,4284,1919,2004-08-20,2004-08-20
12760,4284,2530,2018-09-28,2018-09-28
12761,4285,4044,1981-09-06,1981-09-06
12762,4285,1633,1985-07-27,1985-07-27
12763,4285,2925,1982-08-16,1982-08-16
12764,4285,2282,2002-02-20,2002-02-20
12765,4285,1904,1992-06-20,1992-06-20
12766,4286,3745,1981-07-04,1981-07-04
12767,4286,892,2016-09-25,2016-09-25
12768,4286,4490,1980-08-26,1980-08-26
12769,4286,274,2003-12-15,2003-12-15
12770,4287,4274,1989-05-05,1989-05-05
12771,4287,4683,2009-08-07,2009-08-07
12772,4287,3753,1987-05-19,1987-05-19
12773,4287,1444,1989-10-03,1989-10-03
12774,4287,3805,1996-12-14,1996-12-14
12775,4288,2042,1994-02-16,1994-02-16
12776,4288,1869,2005-12-31,2005-12-31
12777,4288,3941,1987-09-03,1987-09-03
12778,4288,2882,1985-12-03,1985-12-03
12779,4289,3664,2019-08-02,2019-08-02
12780,4289,4248,2002-04-08,2002-04-08
12781,4289,1153,2006-11-16,2006-11-16
12782,4289,1542,2009-09-25,2009-09-25
12783,4289,1082,2018-05-19,2018-05-19
12784,4290,433,2020-10-21,2020-10-21
12785,4290,2773,1995-09-15,1995-09-15
12786,4291,1206,2009-05-22,2009-05-22
12787,4291,2274,1970-08-26,1970-08-26
12788,4291,4555,1996-04-28,1996-04-28
12789,4291,4406,1987-10-30,1987-10-30
12790,4292,3586,1987-12-28,1987-12-28
12791,4292,476,2012-06-12,2012-06-12
12792,4292,4358,1990-01-09,1990-01-09
12793,4293,2484,1980-07-01,1980-07-01
12794,4293,766,1997-11-09,1997-11-09
12795,4293,448,1981-01-14,1981-01-14
12796,4293,4726,1999-11-11,1999-11-11
12797,4294,3316,2016-04-09,2016-04-09
12798,4294,2140,1998-08-01,1998-08-01
12799,4294,1051,2003-03-04,2003-03-04
12800,4294,1923,1999-06-19,1999-06-19
12801,4295,773,1986-05-01,1986-05-01
12802,4295,450,2018-05-30,2018-05-30
12803,4295,937,2000-01-12,2000-01-12
12804,4295,4622,2018-07-07,2018-07-07
12805,4295,1129,1988-08-01,1988-08-01
12806,4296,1871,1982-04-11,1982-04-11
12807,4296,383,2005-07-06,2005-07-06
12808,4297,791,1972-01-18,1972-01-18
12809,4297,1563,2014-09-16,2014-09-16
12810,4297,2010,2008-05-18,2008-05-18
12811,4298,2515,2018-05-27,2018-05-27
12812,4298,4150,2016-03-16,2016-03-16
12813,4298,2017,1994-02-14,1994-02-14
12814,4298,4277,2010-11-09,2010-11-09
12815,4298,4379,1970-05-16,1970-05-16
12816,4299,4473,1978-07-23,1978-07-23
12817,4299,5,1977-06-26,1977-06-26
12818,4299,447,1981-11-12,1981-11-12
12819,4299,1808,1990-06-09,1990-06-09
12820,4300,3105,2019-09-13,2019-09-13
12821,4300,3946,2003-12-29,2003-12-29
12822,4300,1908,1974-11-21,1974-11-21
12823,4300,2359,1975-08-28,1975-08-28
12824,4301,1462,1999-03-24,1999-03-24
12825,4302,3896,1996-05-14,1996-05-14
12826,4302,2437,1999-07-24,1999-07-24
12827,4302,4283,1999-06-09,1999-06-09
12828,4303,382,2011-12-19,2011-12-19
12829,4304,3453,2002-05-31,2002-05-31
12830,4304,4868,1977-05-28,1977-05-28
12831,4305,2463,1991-03-13,1991-03-13
12832,4305,967,2002-07-14,2002-07-14
12833,4305,1483,1979-12-23,1979-12-23
12834,4305,4222,1974-06-30,1974-06-30
12835,4306,165,1999-03-03,1999-03-03
12836,4306,1351,1985-05-10,1985-05-10
12837,4306,4427,1989-01-08,1989-01-08
12838,4307,2628,1984-12-07,1984-12-07
12839,4307,944,1989-06-04,1989-06-04
12840,4307,930,1996-10-09,1996-10-09
12841,4307,3499,2020-06-27,2020-06-27
12842,4307,2742,1995-02-10,1995-02-10
12843,4308,2429,2003-07-12,2003-07-12
12844,4308,870,2016-10-25,2016-10-25
12845,4309,1862,1986-12-17,1986-12-17
12846,4309,3325,2006-06-27,2006-06-27
12847,4309,2455,2016-02-22,2016-02-22
12848,4309,2531,1973-05-12,1973-05-12
12849,4310,1528,1993-04-18,1993-04-18
12850,4310,3305,2008-09-19,2008-09-19
12851,4310,2310,2015-05-18,2015-05-18
12852,4310,4600,1976-10-16,1976-10-16
12853,4311,3999,1985-08-31,1985-08-31
12854,4311,2931,2018-06-15,2018-06-15
12855,4311,1052,2006-03-29,2006-03-29
12856,4312,3370,2014-01-09,2014-01-09
12857,4312,4595,1988-12-31,1988-12-31
12858,4312,303,1977-08-29,1977-08-29
12859,4312,1203,1994-04-25,1994-04-25
12860,4312,3458,1991-10-24,1991-10-24
12861,4313,4615,1993-07-08,1993-07-08
12862,4314,3336,1974-10-22,1974-10-22
12863,4315,1793,2012-09-29,2012-09-29
12864,4315,2676,1988-01-08,1988-01-08
12865,4315,1658,1987-04-04,1987-04-04
12866,4315,3178,1975-02-17,1975-02-17
12867,4316,2346,2015-11-20,2015-11-20
12868,4316,372,1992-11-07,1992-11-07
12869,4316,3740,1983-12-16,1983-12-16
12870,4316,3706,1974-08-09,1974-08-09
12871,4316,1644,2015-06-10,2015-06-10
12872,4317,2117,1999-12-13,1999-12-13
12873,4317,3837,2000-07-07,2000-07-07
12874,4317,4494,1995-09-27,1995-09-27
12875,4317,2436,1992-06-17,1992-06-17
12876,4318,3539,1999-09-09,1999-09-09
12877,4318,4929,1979-10-23,1979-10-23
12878,4318,4933,1993-08-24,1993-08-24
12879,4318,803,1971-12-17,1971-12-17
12880,4319,3246,1988-08-27,1988-08-27
12881,4319,992,2015-04-19,2015-04-19
12882,4319,3741,2017-05-25,2017-05-25
12883,4319,1945,2006-07-25,2006-07-25
12884,4320,4798,1985-06-04,1985-06-04
12885,4320,2379,2012-02-26,2012-02-26
12886,4320,2715,2000-12-30,2000-12-30
12887,4320,2936,1979-01-28,1979-01-28
12888,4320,1981,1991-11-23,1991-11-23
12889,4321,4346,2016-03-24,2016-03-24
12890,4321,2498,2017-05-24,2017-05-24
12891,4321,3975,2015-09-30,2015-09-30
12892,4322,2432,2009-09-30,2009-09-30
12893,4322,1044,1985-05-24,1985-05-24
12894,4322,1829,1997-05-19,1997-05-19
12895,4322,1406,1994-04-11,1994-04-11
12896,4322,1183,1988-01-31,1988-01-31
12897,4323,2222,1971-09-27,1971-09-27
12898,4323,1036,1999-06-27,1999-06-27
12899,4323,273,2001-04-09,2001-04-09
12900,4323,2423,1993-11-28,1993-11-28
12901,4323,4475,1996-04-13,1996-04-13
12902,4324,4774,2000-09-22,2000-09-22
12903,4325,2116,1993-10-31,1993-10-31
12904,4325,1653,1980-05-16,1980-05-16
12905,4325,815,2002-05-07,2002-05-07
12906,4325,4993,1976-09-18,1976-09-18
12907,4326,3806,1994-07-01,1994-07-01
12908,4327,1944,1984-05-07,1984-05-07
12909,4327,515,1983-11-22,1983-11-22
12910,4327,2870,2008-03-18,2008-03-18
12911,4327,2206,1970-06-01,1970-06-01
12912,4327,1367,2018-07-31,2018-07-31
12913,4328,2238,1999-10-17,1999-10-17
12914,4328,4443,1985-04-21,1985-04-21
12915,4328,1240,2020-02-07,2020-02-07
12916,4328,3253,2020-10-14,2020-10-14
12917,4329,3042,1984-05-28,1984-05-28
12918,4330,437,1995-12-17,1995-12-17
12919,4330,1282,2011-04-28,2011-04-28
12920,4330,388,1971-09-05,1971-09-05
12921,4331,3327,2021-02-24,2021-02-24
12922,4331,4617,2000-01-31,2000-01-31
12923,4331,3622,1988-12-27,1988-12-27
12924,4331,4231,1978-08-08,1978-08-08
12925,4332,3320,2002-08-04,2002-08-04
12926,4333,47,2013-04-14,2013-04-14
12927,4333,2202,2008-09-20,2008-09-20
12928,4334,788,1991-04-15,1991-04-15
12929,4334,1136,1987-04-11,1987-04-11
12930,4334,3562,2014-08-15,2014-08-15
12931,4335,3200,1973-12-20,1973-12-20
12932,4335,3809,1970-10-19,1970-10-19
12933,4335,4817,1974-06-29,1974-06-29
12934,4336,3528,1985-12-20,1985-12-20
12935,4336,3379,1987-02-26,1987-02-26
12936,4336,422,1979-11-02,1979-11-02
12937,4336,2470,1975-09-08,1975-09-08
12938,4337,1711,1999-04-04,1999-04-04
12939,4337,64,1991-02-11,1991-02-11
12940,4337,4146,2006-12-03,2006-12-03
12941,4338,2409,2009-02-11,2009-02-11
12942,4338,2777,2002-10-03,2002-10-03
12943,4339,1939,2010-03-08,2010-03-08
12944,4339,2821,2008-01-16,2008-01-16
12945,4339,472,1982-03-01,1982-03-01
12946,4339,3438,1974-06-08,1974-06-08
12947,4340,4180,1988-07-10,1988-07-10
12948,4341,2398,1980-01-26,1980-01-26
12949,4341,668,2019-04-04,2019-04-04
12950,4341,1564,2003-08-03,2003-08-03
12951,4341,3776,2015-06-14,2015-06-14
12952,4342,4832,1975-12-21,1975-12-21
12953,4342,1907,1979-01-29,1979-01-29
12954,4342,430,1991-05-31,1991-05-31
12955,4342,2505,1988-03-04,1988-03-04
12956,4342,4488,2020-08-11,2020-08-11
12957,4343,1087,1991-08-30,1991-08-30
12958,4343,4974,1979-05-04,1979-05-04
12959,4343,1577,1983-04-26,1983-04-26
12960,4344,1660,1994-11-30,1994-11-30
12961,4344,1488,2019-09-14,2019-09-14
12962,4345,2463,1994-05-17,1994-05-17
12963,4346,1708,2020-10-06,2020-10-06
12964,4346,3162,1974-10-22,1974-10-22
12965,4346,3702,1973-06-03,1973-06-03
12966,4346,3523,1988-10-11,1988-10-11
12967,4347,1810,1986-02-24,1986-02-24
12968,4347,91,1991-11-06,1991-11-06
12969,4348,4192,1977-09-25,1977-09-25
12970,4348,2395,1988-10-15,1988-10-15
12971,4349,2845,1989-04-21,1989-04-21
12972,4349,2942,2017-07-17,2017-07-17
12973,4349,2030,1987-08-31,1987-08-31
12974,4349,3869,2010-01-24,2010-01-24
12975,4350,3321,2018-01-22,2018-01-22
12976,4350,600,1985-12-18,1985-12-18
12977,4350,3320,1983-12-21,1983-12-21
12978,4351,2271,2014-01-15,2014-01-15
12979,4351,1589,1989-01-18,1989-01-18
12980,4351,1814,1988-08-28,1988-08-28
12981,4351,1443,1975-03-21,1975-03-21
12982,4352,2588,2013-09-03,2013-09-03
12983,4352,2209,2002-07-04,2002-07-04
12984,4352,2794,2012-03-28,2012-03-28
12985,4353,2911,2008-02-17,2008-02-17
12986,4353,4047,1978-08-16,1978-08-16
12987,4353,2956,2014-04-12,2014-04-12
12988,4353,2982,2008-05-07,2008-05-07
12989,4354,756,1970-07-27,1970-07-27
12990,4354,2855,2019-06-21,2019-06-21
12991,4355,3088,1987-02-06,1987-02-06
12992,4356,3260,2009-08-11,2009-08-11
12993,4356,1954,1997-11-24,1997-11-24
12994,4356,4122,2002-08-05,2002-08-05
12995,4356,4753,2002-09-19,2002-09-19
12996,4357,3270,2012-07-19,2012-07-19
12997,4357,1443,1985-08-05,1985-08-05
12998,4357,2027,2011-12-20,2011-12-20
12999,4357,2007,2019-01-12,2019-01-12
13000,4357,3534,1977-05-29,1977-05-29
13001,4358,111,2011-04-12,2011-04-12
13002,4358,743,2009-12-02,2009-12-02
13003,4358,2759,1999-07-26,1999-07-26
13004,4358,131,2014-07-23,2014-07-23
13005,4359,2804,1979-06-09,1979-06-09
13006,4359,3762,1978-07-31,1978-07-31
13007,4359,34,1980-07-11,1980-07-11
13008,4359,2351,2006-09-09,2006-09-09
13009,4360,4909,1974-03-11,1974-03-11
13010,4360,3080,1986-07-29,1986-07-29
13011,4361,1069,2016-10-22,2016-10-22
13012,4361,3460,1975-02-26,1975-02-26
13013,4362,853,2009-01-13,2009-01-13
13014,4362,1584,1994-11-02,1994-11-02
13015,4362,4607,1997-03-29,1997-03-29
13016,4362,4646,1993-01-05,1993-01-05
13017,4362,2399,2012-10-09,2012-10-09
13018,4363,4136,1989-12-29,1989-12-29
13019,4363,4644,1989-10-22,1989-10-22
13020,4363,4652,1970-08-30,1970-08-30
13021,4363,4366,2001-11-29,2001-11-29
13022,4364,2365,2014-02-04,2014-02-04
13023,4365,4634,2000-02-15,2000-02-15
13024,4366,3159,2018-06-20,2018-06-20
13025,4366,913,2006-01-20,2006-01-20
13026,4366,2068,1981-02-20,1981-02-20
13027,4367,3739,2001-01-08,2001-01-08
13028,4367,537,2010-01-29,2010-01-29
13029,4367,400,1977-08-11,1977-08-11
13030,4367,878,1987-09-14,1987-09-14
13031,4367,1360,2018-12-05,2018-12-05
13032,4368,3689,1987-11-07,1987-11-07
13033,4368,4032,1978-07-02,1978-07-02
13034,4369,4959,2016-05-09,2016-05-09
13035,4369,3864,1985-10-10,1985-10-10
13036,4369,99,2014-06-18,2014-06-18
13037,4369,192,2010-10-10,2010-10-10
13038,4370,2676,1996-01-12,1996-01-12
13039,4370,182,2006-06-25,2006-06-25
13040,4370,975,1992-12-25,1992-12-25
13041,4370,2523,1974-08-14,1974-08-14
13042,4371,1730,2000-12-21,2000-12-21
13043,4371,3178,1984-07-30,1984-07-30
13044,4371,1956,1997-06-27,1997-06-27
13045,4371,818,1980-03-27,1980-03-27
13046,4371,3904,1978-12-22,1978-12-22
13047,4372,2984,1978-04-17,1978-04-17
13048,4372,314,2004-04-30,2004-04-30
13049,4372,263,2009-11-11,2009-11-11
13050,4372,649,1975-03-02,1975-03-02
13051,4373,1169,1974-06-25,1974-06-25
13052,4373,4745,1978-08-02,1978-08-02
13053,4373,1978,1978-03-18,1978-03-18
13054,4374,4443,1989-01-20,1989-01-20
13055,4374,451,1977-04-27,1977-04-27
13056,4375,2386,1988-09-24,1988-09-24
13057,4375,2901,1984-09-19,1984-09-19
13058,4375,3652,1997-10-10,1997-10-10
13059,4375,4705,1979-06-07,1979-06-07
13060,4376,577,1989-04-30,1989-04-30
13061,4376,3203,1983-03-19,1983-03-19
13062,4376,1787,2020-04-25,2020-04-25
13063,4377,2910,1979-12-08,1979-12-08
13064,4377,874,2013-07-03,2013-07-03
13065,4377,3108,1970-02-16,1970-02-16
13066,4377,1888,2016-12-25,2016-12-25
13067,4377,28,1986-09-30,1986-09-30
13068,4378,74,1971-02-21,1971-02-21
13069,4378,2971,2010-06-07,2010-06-07
13070,4378,3133,1981-05-06,1981-05-06
13071,4378,3448,2008-04-13,2008-04-13
13072,4379,2910,1990-10-09,1990-10-09
13073,4379,2495,1980-08-15,1980-08-15
13074,4379,1515,2015-05-27,2015-05-27
13075,4379,3987,2019-04-19,2019-04-19
13076,4380,2633,1973-10-13,1973-10-13
13077,4381,803,2018-11-18,2018-11-18
13078,4381,1918,1982-09-26,1982-09-26
13079,4382,1991,1971-03-09,1971-03-09
13080,4382,3802,2012-03-17,2012-03-17
13081,4382,930,2020-07-21,2020-07-21
13082,4382,199,2004-02-21,2004-02-21
13083,4382,2970,1990-02-27,1990-02-27
13084,4383,3036,2005-03-31,2005-03-31
13085,4384,3795,1978-06-16,1978-06-16
13086,4384,1313,1991-06-03,1991-06-03
13087,4384,1658,2015-07-10,2015-07-10
13088,4384,3768,2014-07-21,2014-07-21
13089,4384,3739,1982-02-12,1982-02-12
13090,4385,1291,1995-05-15,1995-05-15
13091,4385,3720,1994-09-29,1994-09-29
13092,4385,25,2004-07-17,2004-07-17
13093,4385,3509,2004-08-01,2004-08-01
13094,4385,1149,2014-10-18,2014-10-18
13095,4386,2790,1997-05-23,1997-05-23
13096,4386,2288,1973-09-19,1973-09-19
13097,4386,1108,1987-11-27,1987-11-27
13098,4386,2104,1993-08-14,1993-08-14
13099,4386,3551,2020-08-30,2020-08-30
13100,4387,1829,1973-07-06,1973-07-06
13101,4387,1553,1978-01-17,1978-01-17
13102,4388,3084,1971-10-09,1971-10-09
13103,4389,2527,1974-09-29,1974-09-29
13104,4390,3674,1988-12-31,1988-12-31
13105,4390,552,1984-10-17,1984-10-17
13106,4391,1387,1993-07-19,1993-07-19
13107,4391,2509,2018-10-30,2018-10-30
13108,4391,1063,2017-03-31,2017-03-31
13109,4392,504,2004-11-28,2004-11-28
13110,4392,2663,1996-06-11,1996-06-11
13111,4393,2991,2011-10-11,2011-10-11
13112,4394,4486,2002-01-24,2002-01-24
13113,4394,2237,1971-08-02,1971-08-02
13114,4394,4192,2003-03-08,2003-03-08
13115,4395,976,2018-08-08,2018-08-08
13116,4395,363,1971-12-18,1971-12-18
13117,4395,4569,1977-11-17,1977-11-17
13118,4395,64,1985-10-28,1985-10-28
13119,4395,2967,1996-05-21,1996-05-21
13120,4396,919,2004-05-30,2004-05-30
13121,4396,1701,2011-12-04,2011-12-04
13122,4396,431,1980-01-31,1980-01-31
13123,4396,2533,2006-12-04,2006-12-04
13124,4396,474,1987-03-16,1987-03-16
13125,4397,3990,2018-11-21,2018-11-21
13126,4398,3018,1974-01-18,1974-01-18
13127,4399,3484,1985-02-11,1985-02-11
13128,4399,1044,1977-01-25,1977-01-25
13129,4399,3678,1998-08-25,1998-08-25
13130,4399,961,2018-06-12,2018-06-12
13131,4399,562,2020-04-28,2020-04-28
13132,4400,1857,1979-04-28,1979-04-28
13133,4401,405,1996-07-29,1996-07-29
13134,4401,187,2014-03-23,2014-03-23
13135,4401,3442,1995-04-14,1995-04-14
13136,4401,3909,2001-01-19,2001-01-19
13137,4402,4143,2014-09-27,2014-09-27
13138,4402,739,1981-06-24,1981-06-24
13139,4402,1138,1992-01-12,1992-01-12
13140,4402,618,2003-09-22,2003-09-22
13141,4403,574,1985-01-14,1985-01-14
13142,4403,472,1980-03-26,1980-03-26
13143,4403,4428,2007-10-24,2007-10-24
13144,4403,4967,2007-02-21,2007-02-21
13145,4404,2381,2004-06-20,2004-06-20
13146,4404,1587,2020-12-07,2020-12-07
13147,4404,205,1991-05-15,1991-05-15
13148,4404,1781,1982-01-20,1982-01-20
13149,4404,3170,1974-01-26,1974-01-26
13150,4405,578,2018-09-21,2018-09-21
13151,4405,4882,1973-03-01,1973-03-01
13152,4405,3058,1994-02-04,1994-02-04
13153,4405,1273,1988-11-29,1988-11-29
13154,4405,2253,1977-04-27,1977-04-27
13155,4406,24,2017-10-22,2017-10-22
13156,4406,1441,1998-05-21,1998-05-21
13157,4406,2640,2002-07-06,2002-07-06
13158,4406,4182,1976-04-19,1976-04-19
13159,4407,1230,2020-01-06,2020-01-06
13160,4407,2359,2007-10-31,2007-10-31
13161,4407,205,2013-04-24,2013-04-24
13162,4408,4384,1988-11-09,1988-11-09
