id,u_id,b_id,created_at,upated_at
13044,4321,4246,1983-09-14,1983-09-14
13045,4321,2859,2001-07-25,2001-07-25
13046,4322,2790,2000-01-31,2000-01-31
13047,4322,3048,1980-03-20,1980-03-20
13048,4322,3167,1995-07-06,1995-07-06
13049,4322,2139,1986-01-19,1986-01-19
13050,4323,551,2002-01-25,2002-01-25
13051,4323,416,1981-02-02,1981-02-02
13052,4323,1756,1992-07-07,1992-07-07
13053,4324,1910,2020-09-06,2020-09-06
13054,4325,300,2016-12-27,2016-12-27
13055,4325,2115,1975-02-26,1975-02-26
13056,4325,2283,1990-05-09,1990-05-09
13057,4325,3317,1985-03-24,1985-03-24
13058,4326,898,1970-03-16,1970-03-16
13059,4327,1926,1992-10-06,1992-10-06
13060,4327,979,1991-03-07,1991-03-07
13061,4327,544,1992-09-05,1992-09-05
13062,4328,3798,1985-10-15,1985-10-15
13063,4328,4362,1993-08-13,1993-08-13
13064,4329,2334,1979-07-05,1979-07-05
13065,4330,4778,1970-02-20,1970-02-20
13066,4330,1938,2001-08-25,2001-08-25
13067,4331,764,2018-09-06,2018-09-06
13068,4331,2973,2011-12-22,2011-12-22
13069,4331,2603,1977-10-31,1977-10-31
13070,4332,1602,1994-01-29,1994-01-29
13071,4332,565,1989-07-13,1989-07-13
13072,4332,3036,1972-12-17,1972-12-17
13073,4332,1043,2003-07-13,2003-07-13
13074,4332,2440,1978-09-03,1978-09-03
13075,4333,454,1992-01-21,1992-01-21
13076,4333,3310,1973-10-08,1973-10-08
13077,4334,2896,1993-12-05,1993-12-05
13078,4334,2762,2004-07-30,2004-07-30
13079,4334,196,2009-06-08,2009-06-08
13080,4334,3616,1987-01-19,1987-01-19
13081,4334,2098,2003-01-02,2003-01-02
13082,4335,377,1977-05-05,1977-05-05
13083,4335,3758,1976-10-21,1976-10-21
13084,4335,1190,1988-02-17,1988-02-17
13085,4335,3487,1988-11-14,1988-11-14
13086,4336,441,1997-09-19,1997-09-19
13087,4336,2855,2007-01-29,2007-01-29
13088,4336,314,1992-05-07,1992-05-07
13089,4337,2851,1990-05-23,1990-05-23
13090,4337,1323,1970-07-08,1970-07-08
13091,4337,680,1987-07-20,1987-07-20
13092,4337,1121,1981-03-06,1981-03-06
13093,4338,4396,2004-11-14,2004-11-14
13094,4339,2828,1988-06-18,1988-06-18
13095,4339,256,1992-11-26,1992-11-26
13096,4339,149,2018-09-07,2018-09-07
13097,4339,4928,1979-08-13,1979-08-13
13098,4339,4115,1994-10-03,1994-10-03
13099,4340,3752,1986-02-28,1986-02-28
13100,4340,3528,1977-04-22,1977-04-22
13101,4340,3818,1996-09-10,1996-09-10
13102,4340,2633,1999-09-20,1999-09-20
13103,4340,2289,2008-05-31,2008-05-31
13104,4341,63,1973-07-30,1973-07-30
13105,4341,4486,1981-10-28,1981-10-28
13106,4342,2521,1991-09-08,1991-09-08
13107,4342,3471,2015-01-17,2015-01-17
13108,4342,458,1991-04-03,1991-04-03
13109,4342,3217,2013-01-16,2013-01-16
13110,4343,4849,1985-07-22,1985-07-22
13111,4343,1231,2016-05-25,2016-05-25
13112,4344,2053,2005-09-08,2005-09-08
13113,4344,3395,2015-01-13,2015-01-13
13114,4345,4278,1996-10-22,1996-10-22
13115,4345,3462,1980-09-25,1980-09-25
13116,4345,4189,1980-01-21,1980-01-21
13117,4345,1340,1986-02-12,1986-02-12
13118,4345,3366,1988-08-30,1988-08-30
13119,4346,2352,2012-11-28,2012-11-28
13120,4346,4088,1975-07-23,1975-07-23
13121,4347,1592,1979-05-20,1979-05-20
13122,4347,3411,2011-10-04,2011-10-04
13123,4347,2362,1972-07-24,1972-07-24
13124,4347,4044,1976-08-25,1976-08-25
13125,4347,1050,1988-11-14,1988-11-14
13126,4348,1483,1972-04-14,1972-04-14
13127,4349,4,1994-01-09,1994-01-09
13128,4349,3331,1998-03-11,1998-03-11
13129,4350,1431,1992-12-18,1992-12-18
13130,4350,993,2017-02-20,2017-02-20
13131,4350,859,2004-10-22,2004-10-22
13132,4351,3666,1985-08-28,1985-08-28
13133,4351,2409,2001-06-21,2001-06-21
13134,4352,2396,1976-12-17,1976-12-17
13135,4352,3871,1991-05-21,1991-05-21
13136,4353,402,2009-08-27,2009-08-27
13137,4353,2695,2003-11-30,2003-11-30
13138,4354,1754,2006-01-27,2006-01-27
13139,4354,4505,1980-06-06,1980-06-06
13140,4354,1782,1987-10-07,1987-10-07
13141,4354,568,1988-12-22,1988-12-22
13142,4354,4707,1975-10-27,1975-10-27
13143,4355,4705,1995-01-11,1995-01-11
13144,4355,469,1982-07-09,1982-07-09
13145,4356,2982,2020-08-14,2020-08-14
13146,4356,4307,1980-02-12,1980-02-12
13147,4357,1306,1988-12-13,1988-12-13
13148,4357,1525,2010-03-29,2010-03-29
13149,4358,90,2020-02-18,2020-02-18
13150,4358,4635,2021-01-22,2021-01-22
13151,4358,2437,2011-11-26,2011-11-26
13152,4359,4105,2011-07-13,2011-07-13
13153,4359,699,1998-10-20,1998-10-20
13154,4360,4442,1976-12-18,1976-12-18
13155,4360,3929,1974-03-09,1974-03-09
13156,4360,4351,1991-05-26,1991-05-26
13157,4360,2226,1996-03-20,1996-03-20
13158,4361,3148,2002-07-01,2002-07-01
13159,4361,227,2016-03-18,2016-03-18
13160,4361,4207,2013-12-25,2013-12-25
13161,4361,4027,2003-12-05,2003-12-05
13162,4361,3835,1996-03-13,1996-03-13
13163,4362,3706,2014-02-06,2014-02-06
13164,4362,4688,2020-10-28,2020-10-28
13165,4362,1186,1994-10-21,1994-10-21
13166,4363,4536,2019-10-27,2019-10-27
13167,4363,81,2018-03-15,2018-03-15
13168,4363,4359,2008-08-10,2008-08-10
13169,4363,3771,1976-11-24,1976-11-24
13170,4364,2145,2004-08-30,2004-08-30
13171,4364,4790,1991-11-07,1991-11-07
13172,4364,1326,2018-04-13,2018-04-13
13173,4365,2832,1981-03-26,1981-03-26
13174,4365,2898,1974-05-10,1974-05-10
13175,4365,3700,1981-07-09,1981-07-09
13176,4365,3824,2014-12-05,2014-12-05
13177,4365,3313,2004-05-11,2004-05-11
13178,4366,505,2005-12-25,2005-12-25
13179,4366,701,1984-10-20,1984-10-20
13180,4366,1964,2010-03-03,2010-03-03
13181,4366,4224,2009-10-09,2009-10-09
13182,4366,2966,2012-06-15,2012-06-15
13183,4367,3488,1984-02-23,1984-02-23
13184,4367,791,1985-01-06,1985-01-06
13185,4367,1157,1978-07-28,1978-07-28
13186,4367,2523,1974-03-07,1974-03-07
13187,4368,4292,2017-07-18,2017-07-18
13188,4369,3775,1979-02-12,1979-02-12
13189,4369,2255,2004-08-29,2004-08-29
13190,4369,1139,2018-08-24,2018-08-24
13191,4370,3733,1982-01-13,1982-01-13
13192,4370,3778,1983-06-27,1983-06-27
13193,4370,4744,1976-09-16,1976-09-16
13194,4371,3143,2002-11-24,2002-11-24
13195,4372,2889,1978-12-23,1978-12-23
13196,4372,707,1999-12-13,1999-12-13
13197,4373,2486,2011-03-23,2011-03-23
13198,4373,744,1981-12-28,1981-12-28
13199,4373,1088,1982-06-15,1982-06-15
13200,4373,4925,1989-12-26,1989-12-26
13201,4374,4952,1985-01-01,1985-01-01
13202,4374,981,1972-12-07,1972-12-07
13203,4374,4159,2014-03-13,2014-03-13
13204,4374,3882,1996-09-07,1996-09-07
13205,4374,3316,1985-01-27,1985-01-27
13206,4375,1563,2010-10-17,2010-10-17
13207,4375,271,1971-10-22,1971-10-22
13208,4375,1094,2000-10-11,2000-10-11
13209,4375,4889,1972-09-02,1972-09-02
13210,4376,1095,1977-06-10,1977-06-10
13211,4376,4169,1976-04-13,1976-04-13
13212,4376,1664,1991-08-14,1991-08-14
13213,4376,4839,2000-07-19,2000-07-19
13214,4376,1687,1992-02-13,1992-02-13
13215,4377,867,2020-07-09,2020-07-09
13216,4377,4174,1986-05-31,1986-05-31
13217,4378,1140,1991-01-15,1991-01-15
13218,4378,4492,2003-10-03,2003-10-03
13219,4378,1940,1970-10-28,1970-10-28
13220,4379,2014,1979-05-31,1979-05-31
13221,4380,3409,1990-12-17,1990-12-17
13222,4380,3334,2013-12-22,2013-12-22
13223,4380,376,2017-04-03,2017-04-03
13224,4380,2207,2001-08-03,2001-08-03
13225,4381,4411,1982-04-22,1982-04-22
13226,4381,3159,1971-11-24,1971-11-24
13227,4381,3169,1986-03-06,1986-03-06
13228,4381,4134,2011-03-10,2011-03-10
13229,4382,2269,2018-09-23,2018-09-23
13230,4382,3583,1997-07-12,1997-07-12
13231,4382,1463,1991-07-05,1991-07-05
13232,4383,4318,1993-12-01,1993-12-01
13233,4383,2850,1972-09-02,1972-09-02
13234,4383,1209,1989-12-11,1989-12-11
13235,4383,141,1971-05-30,1971-05-30
13236,4383,2183,1997-05-29,1997-05-29
13237,4384,2171,1998-03-24,1998-03-24
13238,4384,2974,1980-06-19,1980-06-19
13239,4384,4594,2006-12-16,2006-12-16
13240,4385,1538,1999-10-29,1999-10-29
13241,4385,2640,2015-01-22,2015-01-22
13242,4385,2386,2010-05-07,2010-05-07
13243,4385,3007,2016-08-10,2016-08-10
13244,4385,4788,1983-05-05,1983-05-05
13245,4386,4973,1971-03-16,1971-03-16
13246,4387,1999,1998-02-03,1998-02-03
13247,4387,954,1995-08-23,1995-08-23
13248,4387,1121,2015-02-16,2015-02-16
13249,4388,2167,1993-10-24,1993-10-24
13250,4388,2468,1977-04-09,1977-04-09
13251,4388,2624,1983-06-29,1983-06-29
13252,4389,3168,1978-12-29,1978-12-29
13253,4390,230,1984-12-09,1984-12-09
13254,4390,2449,1993-01-12,1993-01-12
13255,4390,4055,1992-02-06,1992-02-06
13256,4390,4549,1982-08-20,1982-08-20
13257,4390,1422,1990-09-30,1990-09-30
13258,4391,4912,2018-02-18,2018-02-18
13259,4391,270,1998-04-20,1998-04-20
13260,4392,21,1974-12-25,1974-12-25
13261,4393,4484,1971-05-25,1971-05-25
13262,4393,192,2002-06-27,2002-06-27
13263,4393,2872,1977-07-10,1977-07-10
13264,4394,1124,2015-05-25,2015-05-25
13265,4394,4931,1977-09-13,1977-09-13
13266,4394,1727,1978-02-19,1978-02-19
13267,4394,1646,1980-01-11,1980-01-11
13268,4394,615,1975-05-20,1975-05-20
13269,4395,2921,2003-03-17,2003-03-17
13270,4395,941,2003-06-30,2003-06-30
13271,4395,4853,2020-08-12,2020-08-12
13272,4396,1360,1999-07-11,1999-07-11
13273,4396,3117,2018-11-04,2018-11-04
13274,4396,1571,1971-12-12,1971-12-12
13275,4396,280,2001-09-20,2001-09-20
13276,4396,3774,1992-07-25,1992-07-25
13277,4397,2491,1974-02-01,1974-02-01
13278,4397,4251,2015-09-25,2015-09-25
13279,4397,127,1971-02-18,1971-02-18
13280,4397,3968,2002-04-19,2002-04-19
13281,4398,618,2020-02-18,2020-02-18
13282,4398,2766,2017-12-01,2017-12-01
13283,4398,2998,2011-10-02,2011-10-02
13284,4399,4628,1978-07-03,1978-07-03
13285,4399,3783,1988-07-05,1988-07-05
13286,4399,4538,1974-10-12,1974-10-12
13287,4399,2228,1970-10-14,1970-10-14
13288,4399,3639,1986-01-19,1986-01-19
13289,4400,3628,2009-05-30,2009-05-30
13290,4400,4312,2020-05-26,2020-05-26
13291,4400,2302,2002-08-03,2002-08-03
13292,4400,4121,1984-09-12,1984-09-12
13293,4401,2208,2001-04-16,2001-04-16
13294,4402,2902,1994-01-13,1994-01-13
13295,4403,4169,2020-10-06,2020-10-06
13296,4403,431,1989-07-24,1989-07-24
13297,4403,714,2010-04-17,2010-04-17
13298,4403,533,1986-07-06,1986-07-06
13299,4404,1568,2016-03-11,2016-03-11
13300,4404,3202,2001-04-22,2001-04-22
13301,4405,1240,1979-09-28,1979-09-28
13302,4405,3691,2019-08-05,2019-08-05
13303,4406,3024,1976-12-27,1976-12-27
13304,4407,197,1989-09-09,1989-09-09
13305,4407,2093,2007-04-24,2007-04-24
13306,4407,4810,2017-11-16,2017-11-16
13307,4407,3929,1978-07-13,1978-07-13
13308,4408,1155,2018-12-24,2018-12-24
13309,4408,4953,1983-02-05,1983-02-05
13310,4408,220,1993-11-22,1993-11-22
13311,4408,2600,1978-11-30,1978-11-30
13312,4409,1533,1994-09-17,1994-09-17
13313,4409,3041,1992-05-18,1992-05-18
13314,4409,4405,1993-03-25,1993-03-25
13315,4410,2237,1996-05-04,1996-05-04
13316,4410,3367,1990-03-12,1990-03-12
13317,4410,1295,2006-11-20,2006-11-20
13318,4410,4840,2018-03-14,2018-03-14
13319,4410,3257,2004-12-14,2004-12-14
13320,4411,737,1974-12-08,1974-12-08
13321,4411,4997,2000-10-25,2000-10-25
13322,4411,2883,2013-12-19,2013-12-19
13323,4411,4165,1992-11-03,1992-11-03
13324,4412,2903,1993-02-17,1993-02-17
13325,4412,2164,2004-06-21,2004-06-21
13326,4412,3528,2008-01-29,2008-01-29
13327,4412,2398,1999-04-02,1999-04-02
13328,4412,1123,1984-04-09,1984-04-09
13329,4413,81,1993-06-07,1993-06-07
13330,4414,4368,2014-12-04,2014-12-04
13331,4414,655,1982-03-24,1982-03-24
13332,4414,544,2016-09-20,2016-09-20
13333,4414,2200,1981-11-04,1981-11-04
13334,4415,669,1990-03-19,1990-03-19
13335,4416,1859,2017-02-11,2017-02-11
13336,4416,655,1978-11-09,1978-11-09
13337,4417,4546,2019-08-09,2019-08-09
13338,4417,2808,2020-06-16,2020-06-16
13339,4417,3907,1995-06-19,1995-06-19
13340,4418,4725,2020-11-30,2020-11-30
13341,4419,3189,2007-08-23,2007-08-23
13342,4420,1232,1987-05-17,1987-05-17
13343,4420,4194,2014-08-23,2014-08-23
13344,4420,10,1997-06-08,1997-06-08
13345,4420,3425,1983-09-24,1983-09-24
13346,4421,4046,1983-07-13,1983-07-13
13347,4421,2922,1977-07-28,1977-07-28
13348,4421,891,1971-02-04,1971-02-04
13349,4422,4601,2016-12-08,2016-12-08
13350,4422,4571,1993-04-02,1993-04-02
13351,4423,2014,2015-01-30,2015-01-30
13352,4424,2217,1973-10-08,1973-10-08
13353,4425,3735,1978-01-28,1978-01-28
13354,4426,2235,1995-02-01,1995-02-01
13355,4426,3728,1971-05-25,1971-05-25
13356,4426,4287,1996-11-26,1996-11-26
13357,4426,1532,1987-05-03,1987-05-03
13358,4427,2904,2016-02-08,2016-02-08
13359,4428,152,1985-11-21,1985-11-21
13360,4428,2200,1990-11-27,1990-11-27
13361,4429,854,1978-02-20,1978-02-20
13362,4430,2191,1986-03-30,1986-03-30
13363,4431,3775,1979-02-09,1979-02-09
13364,4432,1569,2002-11-03,2002-11-03
13365,4433,195,1971-03-31,1971-03-31
13366,4433,1831,1973-01-24,1973-01-24
13367,4433,2752,1970-06-18,1970-06-18
13368,4434,1593,1995-07-02,1995-07-02
13369,4435,3644,2015-05-05,2015-05-05
13370,4435,2956,1970-03-04,1970-03-04
13371,4436,3779,2012-03-11,2012-03-11
13372,4437,540,2002-12-26,2002-12-26
13373,4437,911,1981-06-20,1981-06-20
13374,4437,4067,1976-12-24,1976-12-24
13375,4437,1955,2002-01-22,2002-01-22
13376,4437,3313,1984-06-20,1984-06-20
13377,4438,2136,2013-05-29,2013-05-29
13378,4438,1632,2016-07-18,2016-07-18
13379,4438,160,2020-06-29,2020-06-29
13380,4438,553,2010-04-23,2010-04-23
13381,4438,423,1980-02-16,1980-02-16
13382,4439,1117,1979-12-11,1979-12-11
13383,4439,4631,2001-09-02,2001-09-02
13384,4439,4145,1986-01-08,1986-01-08
13385,4440,1984,1975-07-17,1975-07-17
13386,4440,1093,1978-05-18,1978-05-18
13387,4441,1159,1986-05-14,1986-05-14
13388,4441,1032,1988-09-01,1988-09-01
13389,4441,2873,1972-08-09,1972-08-09
13390,4442,1189,1997-06-23,1997-06-23
13391,4442,2166,1991-09-09,1991-09-09
13392,4442,1085,2015-11-20,2015-11-20
13393,4442,2179,1970-07-13,1970-07-13
13394,4443,1494,2015-11-21,2015-11-21
13395,4443,3796,2000-09-21,2000-09-21
13396,4444,3108,2006-03-28,2006-03-28
13397,4444,3949,1994-08-01,1994-08-01
13398,4445,3460,2005-07-16,2005-07-16
13399,4446,1766,1970-06-05,1970-06-05
13400,4446,765,2019-03-12,2019-03-12
13401,4446,3240,2002-05-28,2002-05-28
13402,4447,386,2012-11-26,2012-11-26
13403,4447,1917,2011-10-20,2011-10-20
13404,4447,1611,2010-06-22,2010-06-22
13405,4447,4034,1973-03-03,1973-03-03
13406,4448,3213,2020-11-11,2020-11-11
13407,4449,1535,1984-12-21,1984-12-21
13408,4449,2646,1994-05-18,1994-05-18
13409,4450,4253,2020-05-07,2020-05-07
13410,4450,444,1997-01-12,1997-01-12
13411,4450,1899,1985-11-11,1985-11-11
13412,4451,1868,1984-05-17,1984-05-17
13413,4451,3479,1972-05-17,1972-05-17
13414,4452,1057,1984-01-07,1984-01-07
13415,4452,3664,1997-12-01,1997-12-01
13416,4452,4615,2018-01-17,2018-01-17
13417,4452,658,2007-08-30,2007-08-30
13418,4452,3831,1998-11-21,1998-11-21
13419,4453,2776,1987-03-25,1987-03-25
13420,4454,291,2008-01-28,2008-01-28
13421,4455,1841,2010-01-20,2010-01-20
13422,4455,4680,1994-11-29,1994-11-29
13423,4455,181,1993-05-08,1993-05-08
13424,4455,3048,2010-05-13,2010-05-13
13425,4455,4421,2018-05-05,2018-05-05
13426,4456,996,1986-11-19,1986-11-19
13427,4456,1616,1989-01-22,1989-01-22
13428,4456,2319,2019-08-02,2019-08-02
13429,4456,2812,2003-12-27,2003-12-27
13430,4457,91,1987-08-13,1987-08-13
13431,4457,1610,2016-06-09,2016-06-09
13432,4457,4691,2002-02-03,2002-02-03
13433,4457,939,2017-04-01,2017-04-01
13434,4458,477,1982-09-11,1982-09-11
13435,4458,2083,1991-05-19,1991-05-19
13436,4458,2587,1998-10-18,1998-10-18
13437,4458,2840,2006-12-13,2006-12-13
13438,4458,3360,2005-04-11,2005-04-11
13439,4459,3556,1980-06-05,1980-06-05
13440,4459,207,1988-06-21,1988-06-21
13441,4459,3884,2015-11-25,2015-11-25
13442,4459,2477,1995-07-31,1995-07-31
13443,4459,3117,1976-03-28,1976-03-28
13444,4460,3909,1982-11-01,1982-11-01
13445,4460,4558,1975-09-25,1975-09-25
13446,4460,2916,1979-05-13,1979-05-13
13447,4460,3547,1990-01-17,1990-01-17
13448,4461,2796,1998-06-05,1998-06-05
13449,4461,2048,1973-09-17,1973-09-17
13450,4461,23,2016-05-23,2016-05-23
13451,4461,1680,1974-12-13,1974-12-13
13452,4462,1769,1986-12-13,1986-12-13
13453,4462,3373,1975-05-06,1975-05-06
13454,4462,4516,1992-09-29,1992-09-29
13455,4462,3429,1977-01-15,1977-01-15
13456,4463,2068,1974-10-20,1974-10-20
13457,4463,874,1984-08-28,1984-08-28
13458,4463,4941,1979-06-10,1979-06-10
13459,4464,130,1970-11-25,1970-11-25
13460,4464,2910,2006-02-24,2006-02-24
13461,4465,1465,1982-11-09,1982-11-09
13462,4465,3575,1972-12-21,1972-12-21
13463,4465,1949,1988-06-26,1988-06-26
13464,4465,1972,1981-06-28,1981-06-28
13465,4465,3598,2014-06-17,2014-06-17
13466,4466,4748,1998-05-28,1998-05-28
13467,4466,4889,1993-10-21,1993-10-21
13468,4466,986,1978-03-11,1978-03-11
13469,4467,1357,2003-07-06,2003-07-06
13470,4468,4900,1977-02-09,1977-02-09
13471,4468,991,1974-11-21,1974-11-21
13472,4469,1264,2019-05-30,2019-05-30
13473,4469,785,1984-07-26,1984-07-26
13474,4469,1353,1984-10-30,1984-10-30
13475,4469,3114,1986-03-23,1986-03-23
13476,4469,4907,1992-09-28,1992-09-28
13477,4470,1788,1983-05-17,1983-05-17
13478,4470,3473,2017-04-24,2017-04-24
13479,4470,3549,2001-12-18,2001-12-18
13480,4471,564,2010-02-11,2010-02-11
13481,4472,2593,1974-07-20,1974-07-20
13482,4472,2123,2019-04-08,2019-04-08
13483,4472,4719,2013-01-05,2013-01-05
13484,4473,1078,1986-10-10,1986-10-10
13485,4474,4708,1977-05-03,1977-05-03
13486,4474,2666,1979-05-24,1979-05-24
13487,4474,4016,1980-08-29,1980-08-29
13488,4474,871,1999-04-11,1999-04-11
13489,4475,3703,1990-06-23,1990-06-23
13490,4475,3932,1988-06-28,1988-06-28
13491,4475,4862,1986-07-04,1986-07-04
13492,4475,4141,1986-05-14,1986-05-14
13493,4475,3885,2006-11-07,2006-11-07
13494,4476,3385,2014-04-09,2014-04-09
13495,4476,825,1975-08-27,1975-08-27
13496,4477,1323,1999-12-21,1999-12-21
13497,4477,4516,1990-04-26,1990-04-26
13498,4478,3028,1970-10-02,1970-10-02
13499,4478,3166,1970-09-17,1970-09-17
13500,4478,575,1998-01-03,1998-01-03
13501,4479,3918,1970-06-09,1970-06-09
13502,4480,2594,2008-12-22,2008-12-22
13503,4481,1186,2016-04-14,2016-04-14
13504,4481,873,2005-06-16,2005-06-16
13505,4482,4673,1986-11-08,1986-11-08
13506,4483,1150,2013-10-26,2013-10-26
13507,4483,1235,2008-11-05,2008-11-05
13508,4483,3298,2012-12-28,2012-12-28
13509,4483,2528,2008-11-30,2008-11-30
13510,4484,4751,1975-04-14,1975-04-14
13511,4484,128,2006-11-01,2006-11-01
13512,4484,691,1972-03-31,1972-03-31
13513,4484,4453,1996-09-17,1996-09-17
13514,4485,4279,2008-07-23,2008-07-23
13515,4485,4965,1973-10-04,1973-10-04
13516,4485,4429,2019-03-13,2019-03-13
13517,4485,1614,2004-01-23,2004-01-23
13518,4485,2287,2013-10-28,2013-10-28
13519,4486,4085,1991-07-11,1991-07-11
13520,4486,3440,1986-12-28,1986-12-28
13521,4487,3134,1989-05-09,1989-05-09
13522,4487,730,1983-08-04,1983-08-04
13523,4488,2114,1974-02-02,1974-02-02
13524,4489,3576,2004-01-30,2004-01-30
13525,4489,4976,2016-01-30,2016-01-30
13526,4489,1615,1988-10-29,1988-10-29
13527,4489,4676,2019-07-25,2019-07-25
13528,4490,4320,2012-09-15,2012-09-15
13529,4491,199,2012-08-30,2012-08-30
13530,4491,1617,2019-02-05,2019-02-05
13531,4491,2401,1991-10-05,1991-10-05
13532,4492,84,2006-04-21,2006-04-21
13533,4492,693,1999-12-21,1999-12-21
13534,4492,1729,1981-03-04,1981-03-04
13535,4492,2680,1979-07-09,1979-07-09
13536,4492,1021,1987-11-11,1987-11-11
13537,4493,2715,1989-05-14,1989-05-14
13538,4494,3204,2018-03-25,2018-03-25
13539,4494,988,2008-05-25,2008-05-25
13540,4494,3414,2009-03-26,2009-03-26
13541,4494,675,2007-05-07,2007-05-07
13542,4494,1041,2014-10-16,2014-10-16
13543,4495,4336,1992-06-07,1992-06-07
13544,4495,2598,1990-09-20,1990-09-20
13545,4496,1056,1985-10-17,1985-10-17
13546,4496,2241,1989-12-08,1989-12-08
13547,4496,656,1983-11-10,1983-11-10
13548,4496,646,1993-12-11,1993-12-11
13549,4497,1462,1984-12-28,1984-12-28
13550,4497,249,2020-07-04,2020-07-04
13551,4497,4719,1976-11-27,1976-11-27
13552,4498,3461,1993-05-01,1993-05-01
13553,4498,2380,1982-06-18,1982-06-18
13554,4498,3224,2007-08-11,2007-08-11
13555,4499,1046,2013-07-07,2013-07-07
13556,4499,3299,1990-07-09,1990-07-09
13557,4499,3713,2019-09-09,2019-09-09
13558,4499,1062,1979-07-25,1979-07-25
13559,4499,3830,1982-11-19,1982-11-19
13560,4500,3546,2019-07-04,2019-07-04
13561,4500,4415,1977-03-18,1977-03-18
13562,4500,4294,1984-12-27,1984-12-27
13563,4500,2926,1993-03-13,1993-03-13
13564,4500,4841,2009-05-31,2009-05-31
13565,4501,4369,2016-08-18,2016-08-18
13566,4501,4159,1977-08-27,1977-08-27
13567,4502,3206,1999-10-16,1999-10-16
13568,4503,2595,1982-03-18,1982-03-18
13569,4503,2396,2011-09-06,2011-09-06
13570,4503,1885,1976-03-14,1976-03-14
13571,4503,4480,1981-03-21,1981-03-21
13572,4504,2898,1986-07-16,1986-07-16
13573,4504,2946,2006-01-21,2006-01-21
13574,4504,3406,1996-07-24,1996-07-24
13575,4504,2600,1993-05-02,1993-05-02
13576,4504,208,2015-10-16,2015-10-16
13577,4505,1503,1983-04-30,1983-04-30
13578,4506,1899,1986-11-14,1986-11-14
13579,4507,4764,2015-02-25,2015-02-25
13580,4507,201,1997-10-12,1997-10-12
13581,4507,345,2017-06-13,2017-06-13
13582,4507,4289,1987-06-06,1987-06-06
13583,4508,4109,1987-07-01,1987-07-01
13584,4508,193,1970-07-27,1970-07-27
13585,4509,1661,1995-11-17,1995-11-17
13586,4509,1918,2020-04-18,2020-04-18
13587,4510,801,2020-11-23,2020-11-23
13588,4510,2944,1996-08-30,1996-08-30
13589,4511,1693,2017-10-09,2017-10-09
13590,4511,2293,1997-07-03,1997-07-03
13591,4512,1640,1998-06-26,1998-06-26
13592,4512,3355,1995-10-27,1995-10-27
13593,4512,3157,1983-04-17,1983-04-17
13594,4512,2679,1985-12-04,1985-12-04
13595,4513,1843,1981-10-15,1981-10-15
13596,4513,1360,2007-11-08,2007-11-08
13597,4513,1844,1992-09-25,1992-09-25
13598,4513,2558,1977-04-01,1977-04-01
13599,4514,1614,1980-08-12,1980-08-12
13600,4514,436,1988-10-21,1988-10-21
13601,4514,1059,1990-12-06,1990-12-06
13602,4514,2451,1988-08-07,1988-08-07
13603,4515,413,1975-12-02,1975-12-02
13604,4515,1931,2003-05-20,2003-05-20
13605,4516,3855,1985-11-01,1985-11-01
13606,4516,1340,2003-07-30,2003-07-30
13607,4517,514,2019-11-24,2019-11-24
13608,4517,3593,2004-02-28,2004-02-28
13609,4517,4502,1978-02-27,1978-02-27
13610,4518,3820,2004-02-16,2004-02-16
13611,4518,754,2020-08-07,2020-08-07
13612,4518,3038,1984-08-12,1984-08-12
13613,4518,1596,1995-01-26,1995-01-26
13614,4518,4691,1985-08-21,1985-08-21
13615,4519,1639,2010-06-03,2010-06-03
13616,4520,1949,2018-06-29,2018-06-29
13617,4520,4979,2011-09-23,2011-09-23
13618,4521,3670,2003-12-20,2003-12-20
13619,4521,3099,2006-01-19,2006-01-19
13620,4521,460,1989-09-30,1989-09-30
13621,4521,4276,2013-10-12,2013-10-12
13622,4522,3757,2015-01-13,2015-01-13
